text,intent,profession,source
"3andi ndiro des marches 9oddam el bab, chkoun ye3ref bennay mli7? w men fou9 n7taj nzid bit fou9 el ste7 wmazal ma l9itch li ysel7eha w chokran",find_worker,mason,synth_v6_multi_problem
chkoun 3nedou nimirou ta3 mnouzii fi bjaia w reparer les volets ta3 fenetres ... chkoun ysal7hali?,find_worker,carpenter,synth_v6_multi_problem
نغطيو البيام تاع البلافون بالجبس من فوق faux plafond ba13 f salon,find_worker,plasterer,synth_v6_multi_problem
3andi déplacer la clim l chambre okhra zid 3andi recharge gaz ta3 la clim,find_worker,ac_repair,synth_v6_multi_problem
depuis 3 jours 3andna camion sghir bach nne9lou les meubles zid نحتاج ناقل العفش يجي غدوة الصباح لـ بسكرة,find_worker,mover,synth_v6_multi_problem
"y3etikm el s7a, nhawes t9eni klimatizour nacht f bjaia zid الدار فيها الكليمة تطلگ ريحة كريهة من سيمانة كاملة",find_worker,ac_repair,synth_v6_multi_problem
من فضلكم لاباتري راهي ميتة من فوق 3nedi el 3jela tnefs wne7taj wa7d ysel7ehali,find_worker,mechanic,synth_v6_multi_problem
نبغي صبغة ومشطة في الدار ومازال ما لقيتش لي يصلحها و coupe pour les enfants avant la rentrée w ma 3reftch win nrou7,find_worker,barber,synth_v6_multi_problem
عندي الماشينة تاع الصابون ما تدورش في الدار، واش نديار؟ وباراكة ya khouya machine a laver ma tkhdemch men fadlkom,find_worker,appliance_repair,synth_v6_multi_problem
moteur yeskhon yasser 3awnouni w ya kho besoin d un mecanicien serieux f Batna,find_worker,mechanic,synth_v6_multi_problem
شكون عندو نيميرو تاع تريتور في بجاية؟ و wach kayen tabbakha 9rib meni f Chlef?,find_worker,caterer,synth_v6_multi_problem
wach kayen coiffeur 9rib meni f Blida? w degradé lel weld ... chkoun ysal7hali?,find_worker,barber,synth_v6_multi_problem
chkoun 3ando numero ta3 mol l placo f Constantine? w واش كاين شي plaquiste ڨريب من Bejaia؟ الله يخليك,find_worker,plasterer,synth_v6_multi_problem
dlouni 3la msel7 tlajat chatr wme3qoul zid four ma yeskhonch w ma 3reftch win nrou7,find_worker,appliance_repair,synth_v6_multi_problem
"الكليماتيزور يدير صوت غريب ومازال ما لأيتش لي يصلحها وباراكة 3nedi el klima ttel9 riha kriha f eddar, wach ndiar?",find_worker,ac_repair,synth_v6_multi_problem
عندي الكليمة ما تبردش في الدار، واش نديار؟ من فوق la clim na9esha gaz wach ndir,find_worker,ac_repair,synth_v6_multi_problem
rani n7awes 3la electricien f Batna w men fou9 سلام، التابلو الكهربائي قديم ويخوف,find_worker,electrician,synth_v6_multi_problem
rani nhawes 3la moul el soudir f brej bou3ririj zid واش كاين شي مول السودير قريب من تيزي وزو؟,find_worker,welder,synth_v6_multi_problem
خويا تصليح سودير في السلم الحديدي شكون يجي يشوفها و rani n7awes 3la soudeur f Tiaret,find_worker,welder,synth_v6_multi_problem
ياخو الدار فيها الطواليت محبوسة والما يطلع من سيمانة كاملة وكيما عندي قنوات الما تاع الدار قدام يسقطو ونحتاج واحد يصلحهالي,find_worker,plumber,synth_v6_multi_problem
"slm, repas ta3 khetana jour el jem3a w ma 3reftch win nrou7 w baraka نقدر نلقى طباخة يجي اليوم لـ باتنة؟",find_worker,caterer,synth_v6_multi_problem
عندي الدار محتاجة تنظيف عميڨ في الدار، واش نديار؟ وكيما 3andi nettoyage profond,find_worker,cleaner,synth_v6_multi_problem
tabbakha lel 3ers wach ndir w kima يعطيكم الصحة، نحوس طباخة ناشط في باتنة,find_worker,caterer,synth_v6_multi_problem
el balou3a msdouda wmazal ma l2itch li ysel7eha w baraka شكون عندو نيميرو تاع سباك في تيزي وزو؟ بارك الله فيكم,find_worker,plumber,synth_v6_multi_problem
"slm, menage ba3d la fete men fadlkom w kima نحتاج تنظيف الزجاج والفنيترات نتاع الفيلا ومازال ما لقيتش لي يصلحها",find_worker,cleaner,synth_v6_multi_problem
wach kayen coiffeur grib meni f Chlef? w kima خويا نحب صبغة ومشطة في الدار شكون يجي يشوفها,find_worker,barber,synth_v6_multi_problem
"نحب طباخة تجي تطيب في الدار لمناسبة وباراكة 3andi traiteur pour mariage 100 personnes, chkoun ye3ref tabbakha mli7? merci",find_worker,caterer,synth_v6_multi_problem
tqesir lkm ta3 lqmija wach ndiar w baraka الدار فيها نبغي نخيط ريدوات جداد للبيت من سيمانة كاملة,find_worker,tailor,synth_v6_multi_problem
dorka dork robe soirée sur mesure f manti2a ba3ida,urgent_service,tailor,synth_v6_regional_tlemcen
نحتاج طياب للوليمة نهار السبت، شكون يعرف tabbakha زين؟ بارك الله فيكم في عمارة قديمة,find_worker,caterer,synth_v6_regional_south
n7eb ndiar siaj 7oul jardin wmazal ma l2itch li ysel7eha dimanche aprem,find_worker,mason,synth_v6_regional_tlemcen
besoin d un couturiere serieux f Blida f 3amara 2dima,find_worker,tailor,synth_v6_regional_tlemcen
bghit bezzar: jari 2ali nse2si hna 3la masoun f bjaia,urgent_service,mason,synth_v6_regional_tlemcen
ضروري: يا جماعة نبغي نبدل لون الصالون ومازال ما لگيتش لي يصلحها,find_worker,painter,synth_v6_regional_west
wach ne2der ncancel demande b3aththa? rabi y7afdkom,app_question,none,synth_v6_regional_tlemcen
7ala mset3ejla: n7taj 7la2 lle3ris sba7 el 3res wallah ghir 7asel yzid kol yum serieux f 3amara 2dima,urgent_service,barber,synth_v6_regional_tlemcen
3andi clim nta3 tonobil ma tberredch ma n2derch nebbet hakda,find_worker,mechanic,synth_v6_regional_tlemcen
شحال يدير عاملة تنظيف في مستغانم ياسر مزيان,price_inquiry,cleaner,synth_v6_regional_west
"slm, wach n2der nkoun worker w client f meme temps?",app_question,none,synth_v6_regional_tlemcen
فين نلقى بيتزيريا مزيانة في الشلف؟,out_of_scope,none,synth_v6_regional_west
نحتاج خياطة زين في سكيكدة,find_worker,tailor,synth_v6_regional_south
توا توا: من فضلكم شحال نخلص باش نصلح الموتور يسخن دروك؟,price_inquiry,mechanic,synth_v6_regional_south
فين نشري الزرع والورد للجنان في Oran؟,out_of_scope,none,synth_v6_regional_west
صاحبي عاونوني! راسي شعث برشا ونحتاج نحفف وراني حاصل,urgent_service,barber,synth_v6_regional_west
win nel2a pizzeria mli7a f Tlemcen,out_of_scope,none,synth_v6_regional_tlemcen
السياج تاع الحديد تكسر ومحتاج سودير، شكون يعرف لحّام مزيان؟,find_worker,welder,synth_v6_regional_west
plafond placo tah mennou tarf!!! chkoun yji fissa3? f 7ay ra2i,urgent_service,plasterer,synth_v6_regional_tlemcen
3awnouni lampe techmel w tetfa wa7edha w rani 7asel m3a2oul,urgent_service,electrician,synth_v6_regional_tlemcen
نبغي نديار باب حديد للحوش ومازال ما لقيتش لي يصلحها مع البرد الكبير,find_worker,welder,synth_v6_regional_west
wach kayen tabbakha 2rib meni f Chlef? aujourd hui,find_worker,caterer,synth_v6_regional_tlemcen
جاري الي نسقسي هنا على tabbakha في Skikda الله يخليك الأسبوع هذا,find_worker,caterer,synth_v6_regional_tlemcen
el rouba t7etaj tdii2 mn ljnab 3aounouni avant l ete,find_worker,tailor,synth_v6_regional_tlemcen
البورطاي ما عادش يتسكر غايا، شكون يعرف سودور زين؟ معقول,find_worker,welder,synth_v6_regional_south
نبغي نركب تريات في السقف، شكون يعرف تريسيان مزيان؟ والله غير حاصل في منطقة بعيدة نهار الجمعة,find_worker,electrician,synth_v6_regional_west
يا خويا بليز كهربائي في وهران دورك دورك، نبغي نزيد بريزة جديدة في البيرو قبل الشتا,urgent_service,electrician,synth_v6_regional_west
nettoyer canapé w mo2uette!! chkoun yji fissa3?,urgent_service,cleaner,synth_v6_regional_tlemcen
3awnouni rideaux lel salon sur mesure w rani 7asel m3a2oul,urgent_service,tailor,synth_v6_regional_tlemcen
نبغي نكوموندي زينيات راني عجوز وحداني في تقليدية للعرس من فضلكم,find_worker,caterer,synth_v6_regional_east
wach kayen لي يدير الميناج 2rib meni f بسكرة? في الطابق الخامس,find_worker,cleaner,synth_v6_regional_tlemcen
chhal ykelf lknaپi wla msefr mn laoulad wi7taj ghsil 3mi2? عندو سمعة,price_inquiry,cleaner,synth_v6_regional_tlemcen
نبغي نركب لافابو جديد في الحمام شكون عندو حل ما عادش يتحمل,find_worker,plumber,synth_v6_regional_west
يا شيخ نحتاج بنّاء مزيان في غرداية قبل الصيف,find_worker,mason,synth_v6_regional_west
ya khouya changer le cablage 2dim,find_worker,electrician,synth_v6_regional_tlemcen
la clim na2esha 3andna societe f gaz wach ndir,find_worker,ac_repair,synth_v6_regional_tlemcen
صاحبي شحال تكلف خدمة: السروال طويل ونبغي نأصرو؟,price_inquiry,tailor,synth_v6_regional_west
دابا دابا: ريحة كابل محروق ومازال ما لقيتش لي يصلحها,urgent_service,electrician,synth_v6_regional_west
كيفاه نبدل رأم تيليفوني في الكونت؟,app_question,none,synth_v6_regional_east
جاري الي نسقسي هنا على نجار في برج بوعريريج سريع,find_worker,carpenter,synth_v6_regional_tlemcen
jari 2ali nse2si hna 3la plombi fi el jzair el 3asma,find_worker,plumber,synth_v6_regional_tlemcen
حالة مستعجلة: نبغي نخيط ريدوات جداد للبيت الأسبوع الجاي,urgent_service,tailor,synth_v6_regional_west
el lh ykhelikm nheb dikour jbes f es s2af wme2dertech nle2a 7l khayef ywelli akther,urgent_service,plasterer,synth_v6_regional_tlemcen
ارجو المساعدة بسرعة، نبغي نبدل لون الصالون,urgent_service,painter,synth_v6_regional_west
wach kayen bennay grib meni f Setif? f manti2a ba3ida,find_worker,mason,synth_v6_regional_tlemcen
شحال تكلف خدمة: نحب نفصل كوستيم على قياسي؟ ياسر زين,price_inquiry,tailor,synth_v6_regional_south
stp: urgence!! le carrelage ta3 hammam t2alla3 f Bejaia f centre ville,urgent_service,mason,synth_v6_regional_tlemcen
فين نشري الزرع والورد للجنان في الجزائر العاصمة؟,out_of_scope,none,synth_v6_regional_west
نقدر نلقى كوافور يجي اليوم لـ بجاية؟ الأسبوع هادا,find_worker,barber,synth_v6_regional_west
عافاكم: نحتاج طباخة لعرس مية نفر فيسع فيسع خلاص طفح الكيل ياسر زين,urgent_service,caterer,synth_v6_regional_south
svp ma l2itch pla2uiste disponible f Jijel,find_worker,plasterer,synth_v6_regional_tlemcen
ch7al taman bach ndir changer le cablage 2dim? demain matin,price_inquiry,electrician,synth_v6_regional_tlemcen
نبغي نركب لافابو جديد في الحمام، شكون يعرف بلومبيي مزيان؟ الأسبوع هادا,find_worker,plumber,synth_v6_regional_west
drouk dork tre2i3 ljakita el 2dima f 7ay ra2i,urgent_service,tailor,synth_v6_regional_tlemcen
bghit bezzar: rani n7awes 3la plombier f Alger ma n2derch nebbet hakda m3a garantie,find_worker,plumber,synth_v6_regional_tlemcen
عاونوني! نبغي نركب لافابو جديد في الحمام وراني حاصل في حي راقي,urgent_service,plumber,synth_v6_regional_west
ياخو نحتاج peintre مزيان في Setif في منطقة بعيدة,find_worker,painter,synth_v6_regional_west
بليز بنّاء في ورقلة ضركا ضركا، نديرو مارشات ادام باب الدار,urgent_service,mason,synth_v6_regional_tlemcen
3nedi n2el tlaja wmachina lletab2 lthalth wne7taj wa7d ysel7ehali,find_worker,mover,synth_v6_regional_tlemcen
سلام راني مستأجر في خويا، نحب نكوموندي زينيات تقليدية للعرس,find_worker,caterer,synth_v6_regional_east
توا توا: نحتاج دهان زين في سطيف,urgent_service,painter,synth_v6_regional_south
ma l2itch malk 3amara f tabbakha disponible f Constantine,find_worker,caterer,synth_v6_regional_tlemcen
ma l2itch plakist disponible f Batna wallah ghir 7asel,find_worker,plasterer,synth_v6_regional_tlemcen
خويا نبغي نخيط كسوة تقليدية للعرس شكون يجي يشوفها من الشتا الباردة,find_worker,tailor,synth_v6_regional_west
قنوات الما تاع الدار ادام يسقطو شكون عندو حل بالضمان في بيت شعبي راه خطير,find_worker,plumber,synth_v6_regional_tlemcen
دابا دابا: نحتاج مول الصباغة يجي غدوة الصباح لـ الشلف رخيص في فيلا,find_worker,painter,synth_v6_regional_west
شحال يكلفني مول السباكة لليوم كامل؟ ياسر زين,price_inquiry,plumber,synth_v6_regional_south
7ala mset3ejla: kseksi lkhemsin nfer lsed2a samedi,urgent_service,caterer,synth_v6_regional_tlemcen
s il vous plait: khouya nebghi nkhit jba 2sentinia lle3res chkoun yji ychoufha,urgent_service,tailor,synth_v6_regional_tlemcen
الله يخليكم نديرو مارشات ادام باب الدار ومقدرتش نلقى حل نهار الأحد العشية,urgent_service,mason,synth_v6_regional_tlemcen
راسي شعث دروك ونحتاج نحفف ومازال ما لأيتش لي يصلحها نهار الأحد العشية رخيص,find_worker,barber,synth_v6_regional_south
الكناپي ولا مصفر من الاولاد ويحتاج غسيل عميق، شكون يعرف لي يدير الميناج مزيان؟ قبل رمضان,find_worker,cleaner,synth_v6_regional_west
مستعجل: الباب تاع الكوزينة تكسر، شكون يعرف منوزيي زين؟ يزيد كل يوم,find_worker,carpenter,synth_v6_regional_south
urgent: dar fiha nheb n3eli 7it l7ouch mter ziada mn simana kamla f 7ay ra2i,find_worker,mason,synth_v6_regional_tlemcen
ضروري: ma l2itch تريتور disponible f تيزي وزو,urgent_service,caterer,synth_v6_regional_tlemcen
robinet y2atter men fadlkom,find_worker,plumber,synth_v6_regional_tlemcen
yji daba: dlouni 3la moul el 7la2a chatr wme32oul f manti2a ba3ida,find_worker,barber,synth_v6_regional_tlemcen
ma l2itch reparateur climatiseur disponible f Oran cette semaine,find_worker,ac_repair,synth_v6_regional_tlemcen
عاونوني! نبغي نخيط قندورة للعيد وراني حاصل خلاص طفح الكيل,urgent_service,tailor,synth_v6_regional_west
jari 2ali nse2si hna 3la sebbak fi tiart m3a chta barda,find_worker,plumber,synth_v6_regional_tlemcen
dlouni 3la na2l el 3fech chatr wme32oul madmoun,find_worker,mover,synth_v6_regional_tlemcen
الفنيترة ما تسكرش عندي محل في زين ونحتاج menuisier ديركت توا,urgent_service,carpenter,synth_v6_regional_south
s il vous plait: ya cheikh ch7al taman bach ndir tar2i3 ta3 serwal met2atta3 men rokba?,price_inquiry,tailor,synth_v6_regional_tlemcen
نحتاج سباك مزيان في بجاية,find_worker,plumber,synth_v6_regional_west
sa7bi bche7al el khdema ta3 traiteur t2eriba? f villa,price_inquiry,caterer,synth_v6_regional_tlemcen
نبغي نديار كارلاج جديد في الكوزينة، شكون يعرف مول البناء زين؟ ثقة خلاص طفح الكيل,find_worker,mason,synth_v6_regional_south
حيط الحوش مايل وخايفين يطيح، شكون يعرف مول البناء مزيان؟,find_worker,mason,synth_v6_regional_west
فين نشري ماكينة خياطة جديدة في تلمسان؟,out_of_scope,none,synth_v6_regional_west
نحتاج barbier مزيان في Ouargla,find_worker,barber,synth_v6_regional_west
دابا دابا: نحتاج فام دو ميناج غايا في باتنة,urgent_service,cleaner,synth_v6_regional_west
wach n2edr nkhedm k3aml wkelian f nfes lw2et?,app_question,none,synth_v6_regional_tlemcen
نحتاج بسرعة: الدار فيها السروال طويل ونبغي نقصرو من سيمانة كاملة والله غير حاصل في الضواحي,find_worker,tailor,synth_v6_regional_west
كليمة الطوموبيل ما تبردش شكون عندو حل ياسر مزيان,find_worker,mechanic,synth_v6_regional_west
نبغي نبدل بلاصة الكليمة، شكون يعرف تڨني كليماتيزور مزيان؟,find_worker,ac_repair,synth_v6_regional_west
نبغي عندي فيلا في نديار قفص حديد فوق السطح، شكون يعرف سودور زين؟,find_worker,welder,synth_v6_regional_south
عندي راني عجوز وحداني في نبغي نبدل لون الصالون وشكرا مسبقا,find_worker,painter,synth_v6_regional_west
"ya kho nebghi nsebgh dar 2bel el 3id, chkoun y3erf sbagh mli7? w kima عندي نحب نبدل لون الصالون وشكرا مسبقا",find_worker,painter,synth_v6_regional_tlemcen
معليش تقولي كيفاه راه الطقس في تلمسان,out_of_scope,none,synth_v6_regional_east
دابا دابا: الدوش مگطوع الما ونحتاج بلومبيي ديركت دابا,urgent_service,plumber,synth_v6_regional_west
ch7al ydir pla2uiste f Batna?,price_inquiry,plasterer,synth_v6_regional_tlemcen
فين نلأى بيتزيريا مزيانة في غرداية؟,out_of_scope,none,synth_v6_regional_west
بليز sebbagh في Skikda دورك دورك، نبغي صباغة غرفة الأطفال بألوان شابة,urgent_service,painter,synth_v6_regional_west
شحال نخلص باش نصلح نبغي نديار افص حديد فوأ السطح؟ في المركز,price_inquiry,welder,synth_v6_regional_west
نبغي نديار باب حديد للحوش، شكون يعرف سودور مزيان؟ في عمارة قديمة,find_worker,welder,synth_v6_regional_west
wech kayen chi peintre 2rib mn Blida? demain matin,find_worker,painter,synth_v6_regional_tlemcen
نحتاج مول الحلاقة زين في مستغانم,find_worker,barber,synth_v6_regional_south
دابا دابا: الدار فيها حفرة كبيرة في حيط الجبس من سيمانة كاملة,urgent_service,plasterer,synth_v6_regional_west
فين كاين أقرب صيدلية في الجزائر العاصمة,out_of_scope,none,synth_v6_regional_west
بليز منوزيي في تلمسان دورك دورك، الفنيترة ما تسكرش مزيان اليوم أو غدوة,urgent_service,carpenter,synth_v6_regional_west
دابا دابا: راهي عندي الحيوط مخبشين ونحتاجو تصليح وصباغة وحاصل,urgent_service,painter,synth_v6_regional_west
"el jbes ta3 plafond tche22 wme7taj tesli7, chkoun y3erf mol lblakou mli7? catastrophe",find_worker,plasterer,synth_v6_regional_tlemcen
"yji daba: svp pla2uiste f Boumerdes vite, le placo t2awes mel humidité sari3 f 7ay ra2i",urgent_service,plasterer,synth_v6_regional_tlemcen
الفنيترة ما تسكرش مزيان، شكون يعرف منوزيي مزيان؟ في الضواحي,find_worker,carpenter,synth_v6_regional_west
شحال تكلف خدمة: نبغي نحفف گبل العيد,price_inquiry,barber,synth_v6_regional_west
"bghit bezzar: 3andi tableau electri2ue 2dim, chkoun ye3ref kahrabji mli7?",urgent_service,electrician,synth_v6_regional_tlemcen
بليز: يا خويا جاري الي نسقسي هنا على najjar في Mostaganem,urgent_service,carpenter,synth_v6_regional_tlemcen
دابا دابا: عندي السطح يقطر ونحتاج ايتونشيتي في الدار، واش نديار؟ في المدينة الجامعية,find_worker,mason,synth_v6_regional_west
"bonjour, dar fiha 7la2a f eddar lchikh kbir ma y2edrech ykherj mn simana kamla",find_worker,barber,synth_v6_regional_tlemcen
depuis 3 jours 3andna menage apres travaux f manti2a ba3ida,find_worker,cleaner,synth_v6_regional_tlemcen
cas urgent: camion sghir bach nne2lou les meubles la semaine prochaine,urgent_service,mover,synth_v6_regional_tlemcen
déplacer la clim l chambre okhra!!! chkoun yji fissa3? f 3amara 2dima ye3raf khdemtou,urgent_service,ac_repair,synth_v6_regional_tlemcen
الله يرحم الوالدين: صحا، نحتاج خياط زين في برج بوعريريج معقول,find_worker,tailor,synth_v6_regional_south
kifach nfe3l el mou23 bach yle2aouni el 3mal? rabi y7afdkom,app_question,none,synth_v6_regional_tlemcen
جاري قالي نسقسي هنا على تريتور في بومرداس ياسر مزيان,find_worker,caterer,synth_v6_regional_west
ضروك دورك الكبوط تقطع من الكتف ومحتاج رتوش ياسر زين,urgent_service,tailor,synth_v6_regional_south
"s il vous plait: bliz kahrabji f blida dork dork, riha kabl m7erou2 f villa la semaine prochaine",urgent_service,electrician,synth_v6_regional_tlemcen
n2edr nle2a kahrabaji yji lyoum l blida?,find_worker,electrician,synth_v6_regional_tlemcen
الله يخليكم نبغي صبغة ومشطة في الدار ومقدرتش نلقى حل ناشط,urgent_service,barber,synth_v6_regional_west
"riha kabl m7erou2, chkoun y3erf kahrabaji mli7? wallah ghir 7asel",find_worker,electrician,synth_v6_regional_tlemcen
دابا دابا: نحتاج عاملة تنظيف مزيان في تلمسان,urgent_service,cleaner,synth_v6_regional_west
les prix ta3 reparateur machine a laver f Biskra f 3amara 2dima,price_inquiry,appliance_repair,synth_v6_regional_tlemcen
"arjou lmsa3da bser3a, el klima ttel2 riha kriha",urgent_service,ac_repair,synth_v6_regional_tlemcen
عاجل: نحتاج ناقل العفش زين في مستغانم,urgent_service,mover,synth_v6_regional_south
"sa7bi bliz t2eni klimatizour f tizi wzou dork dork, el klima ttel2 ri7a kriha cette semaine",urgent_service,ac_repair,synth_v6_regional_tlemcen
wach kayen menuisier 2rib meni f Batna? ma 3adch yet7amel,find_worker,carpenter,synth_v6_regional_tlemcen
نحتاج مول الحلاقة زين في مستغانم معقول,find_worker,barber,synth_v6_regional_south
السيفون تاع الداباليت خسر من فضلكم هاذ الشهر,find_worker,plumber,synth_v6_regional_west
wach kayen تريسيان 2rib meni f تيارت?,find_worker,electrician,synth_v6_regional_tlemcen
peinture ta3 chambre d'enfants chkoun 3ando solution f manti2a ba3ida,find_worker,painter,synth_v6_regional_tlemcen
وين نلقى بيتزيريا زينه في Jijel؟,out_of_scope,none,synth_v6_regional_south
ma l2itch reparateur climatiseur disponible f Chlef dimanche aprem,find_worker,ac_repair,synth_v6_regional_tlemcen
عافاكم: نبغي نديار قفص حديد فوق السطح ومازال ما لقيتش لي يصلحها,urgent_service,welder,synth_v6_regional_west
بليز: راهي عندي نبغي نخيط ڨندورة للعيد وحاصل يزيد كل يوم,find_worker,tailor,synth_v6_regional_west
clim tetlok ri7a khayba!! chkoun yji fissa3? f 3amara 2dima,urgent_service,ac_repair,synth_v6_regional_tlemcen
yji daba: nettoyage appartement 2bel ma nekriwah 3awnouni ma 3adch yet7amel,find_worker,cleaner,synth_v6_regional_tlemcen
jari 2ali nse2si hna 3la moul lkhiata fi msetghanm,find_worker,tailor,synth_v6_regional_tlemcen
التيليفون تاعي تهرس الايكران فين نصلحو؟,out_of_scope,none,synth_v6_regional_west
يا شيخ ارجو المساعدة بسرعة، الكارلاج نتاع الحمام تقلع وولى يجمع الما ياسر مزيان,urgent_service,mason,synth_v6_regional_west
urgent: ch7al nkhels bach nsel7 lsroual touil wne7b n2esrou?,price_inquiry,tailor,synth_v6_regional_tlemcen
"3andi trou kbir fel mur en platre, chkoun ye3ref pla2uiste mli7? w kima شكون عندو نيميرو تاع بلاكيست في وهران؟",find_worker,plasterer,synth_v6_regional_tlemcen
"توا توا: svp نجار f عنابة vite, par2uet mkhareb",urgent_service,carpenter,synth_v6_regional_tlemcen
ارجو المساعدة بسرعة، السيفون تاع الداباليت خسر,urgent_service,plumber,synth_v6_regional_west
ya cheikh repeindre la façade ta3 dar wach ndir la semaine prochaine m3a2oul,find_worker,painter,synth_v6_regional_tlemcen
win nel2a pizzeria mli7a f برج بوعريريج?,out_of_scope,none,synth_v6_regional_tlemcen
حالة مستعجلة: الفنيترة ما تسكرش مزيان نهار الأحد العشية في عمارة قديمة,urgent_service,carpenter,synth_v6_regional_west
نحوس على ريسطورون زين للعشاء في Tiaret,out_of_scope,none,synth_v6_regional_south
نحتاج طياب للوليمة نهار السبت، شكون يعرف tabbakha مزيان؟ بارك الله فيكم رخيص,find_worker,caterer,synth_v6_regional_west
la chape ta3 les chambres 2bel le par2uet w ma 3reftch win nrou7 professionnel,find_worker,mason,synth_v6_regional_tlemcen
ya kho urgence!! les freins ydiro bruit f Bordj Bou Arreridj f manti2a ba3ida,urgent_service,mechanic,synth_v6_regional_tlemcen
"arjou el msa3da bser3a, ndirou marchat 2dam bab eddar",urgent_service,mason,synth_v6_regional_tlemcen
"saha, tar2i3 nta3 kachabiya!! chkoun yji fissa3?",urgent_service,tailor,synth_v6_regional_tlemcen
عاونوني! نبغي صباغة غرفة الأطفال بألوان شابة وراني حاصل في الطابق الخامس,urgent_service,painter,synth_v6_regional_west
فين نشري ماكينة خياطة جديدة في الجزائر العاصمة؟,out_of_scope,none,synth_v6_regional_west
"3andi trou kbir fel mur en platre, chkoun ye3ref pla2uiste mli7? ma n2derch nebbet hakda",find_worker,plasterer,synth_v6_regional_tlemcen
ضروري: الفنيترة ما تسكرش مزيان ونحتاج menuisier ديركت دابا,urgent_service,carpenter,synth_v6_regional_west
ارجو المساعدة بسرعة، نحتاج تريتور لفطور رمضان لعائلة كبيرة مع الحر الشديد هادا,urgent_service,caterer,synth_v6_regional_west
bche7al el khdema ta3 li ysala7 clima t2eriba? m3a l7ar chadid,price_inquiry,ac_repair,synth_v6_regional_tlemcen
ch7al nkhels bach nsel7 ri7a kabl m7erou2? avant l ete,price_inquiry,electrician,synth_v6_regional_tlemcen
السطح يقطر ونحتاج ايتونشيتي، شكون يعرف بنّاء مزيان؟,find_worker,mason,synth_v6_regional_west
خويا نبغي نكوموندي زينيات تگليدية للعرس شكون يجي يشوفها,find_worker,caterer,synth_v6_regional_east
chhal ydir li yne2l lathath f blida vendredi,price_inquiry,mover,synth_v6_regional_tlemcen
les amis chhal ykelfeni khiata llioum kamel? m3a2oul,price_inquiry,tailor,synth_v6_regional_tlemcen
win kayen pharmacie 2riba f Tizi Ouzou?,out_of_scope,none,synth_v6_regional_tlemcen
la peinture t2echret men fadlkom avant l ete,find_worker,painter,synth_v6_regional_tlemcen
سلام، الدار فيها شعري طويل ونبغي تحفيفة ديغراديه من سيمانة كاملة نهار السبت الصباح,find_worker,barber,synth_v6_regional_west
"el jbes ta3 plafond tche22 wme7taj tesli7, chkoun y3erf mol lblakou mli7?",find_worker,plasterer,synth_v6_regional_tlemcen
من فضلكم شحال نخلص باش نصلح الموتور يسخن ياسر؟,price_inquiry,mechanic,synth_v6_regional_east
عاونوني! نبغي نفصل كوستيم على قياسي وراني حاصل ثقة,urgent_service,tailor,synth_v6_regional_west
الميكروند مات، شكون يعرف لي يصلح الماشينات زين؟ نهار الأحد العشية,find_worker,appliance_repair,synth_v6_regional_south
خويا نبغي نديار عندنا شركة في پلاكار على قياس شكون يجي يشوفها,find_worker,carpenter,synth_v6_regional_west
فين كاين أقرب صيدلية في عنابة؟,out_of_scope,none,synth_v6_regional_west
صحا، شحال يكلف الموتور يسخن برشا؟ من الأمطار,price_inquiry,mechanic,synth_v6_regional_west
فين نقرا لانجليزية في ورقلة؟,out_of_scope,none,synth_v6_regional_west
صاحبي فين نشري الزرع والورد للجنان في تيزي وزو؟,out_of_scope,none,synth_v6_regional_west
فين نلقى بيتزيريا مزيانة في بليدة؟,out_of_scope,none,synth_v6_regional_west
شحال يكلف الطوموبيل ما تحبش تشعل؟ مع الحر الشديد هادا,price_inquiry,mechanic,synth_v6_regional_west
جاري الي نسقسي هنا على طباخة في الجزائر العاصمة,find_worker,caterer,synth_v6_regional_tlemcen
راسي شعث دروك ونحتاج نحفف ومازال ما لقيتش لي يصلحها في بيت شعبي ما عادش يتحمل,find_worker,barber,synth_v6_regional_south
خويا نبغي صبغة ومشطة في الدار شكون يجي يشوفها في حي راقي,find_worker,barber,synth_v6_regional_west
نحتاج couturiere مزيان في Tizi Ouzou راه خطير,find_worker,tailor,synth_v6_regional_west
نحوس على ريسطورون زين للعشاء في Ghardaia,out_of_scope,none,synth_v6_regional_south
nhawes 3la ch2a llekra fi jijl,out_of_scope,none,synth_v6_regional_tlemcen
n7taj tiab lloulima nhar el sbet m3a2oul,find_worker,caterer,synth_v6_regional_tlemcen
wach kayen مول البناء 2rib meni f باتنة? نهار الجمعة في المركز,find_worker,mason,synth_v6_regional_tlemcen
refaire le carrelage ta3 cuisine f 3amara 2dima,find_worker,mason,synth_v6_regional_tlemcen
s il vous plait: wach kayen plombier 2rib meni f Tizi Ouzou?,urgent_service,plumber,synth_v6_regional_tlemcen
عندي نبغي نزيد بريزة جديدة في البيرو في فيلا,find_worker,electrician,synth_v6_regional_west
ma l2itch agent de nettoyage disponible f Annaba fel 5eme etage,find_worker,cleaner,synth_v6_regional_tlemcen
مستعجل: نحتاج كوافور اليوم في الشلف الأسبوع هادا,urgent_service,barber,synth_v6_regional_west
3andi 3andi magazin f des ouvriers ynazlou el 2ach mel 5eme etage,find_worker,mover,synth_v6_regional_tlemcen
