text,intent,profession,source
restaurant ghaya l le diner f aljzaئr al3asma?,out_of_scope,none,synth_v6_arabizi
arjw almsa3da bsr3a، labatry rahy myta,urgent_service,mechanic,synth_v6_arabizi
ch7al yklf altwmwbyl t7bs fy ns altrya؟,price_inquiry,mechanic,synth_v6_arabizi
s7yt khwya,greeting_chitchat,none,synth_v6_arabizi
drka dwrk altwmwbyl tdkhn dkhan k7l,urgent_service,mechanic,synth_v6_arabizi
wach kayn chy ly ydyr almynaj qryb mn alchlf؟,find_worker,cleaner,synth_v6_arabizi
3ndy altlaja ma tbrdch walmakla tkhsr fy aldar، wach ndyar؟,find_worker,appliance_repair,synth_v6_arabizi
n7taj sebbak zyn fy Batna,find_worker,plumber,synth_v6_arabizi
chkwn yrkb sqy awtwmatyk fy aljnyna؟ yakhw,out_of_scope,none,synth_v6_arabizi
tnzyf alfwr waltlaja walkwzyna alkl gbl rmdan chkwn 3ndw 7l,find_worker,cleaner,synth_v6_arabizi
dlwny 3la mwl albnaء chatr wm32wl,find_worker,mason,synth_v6_arabizi
arjw almsa3da bsr3a، n7taj trytwr lftwr rmdan l3aئla kbyra,urgent_service,caterer,synth_v6_arabizi
ch7al alswm ta3 mwl al7la9a,price_inquiry,barber,synth_v6_arabizi
ch7al ydyr dymnajwr fy bskra؟,price_inquiry,mover,synth_v6_arabizi
alblat ta3 alsa7a t7rk wtksr!! n7taj wa7d yjy fys3,urgent_service,mason,synth_v6_arabizi
fwyt dw t7t allafabw,find_worker,plumber,synth_v6_arabizi
n7taj wa7d y3awnny fy khdma fy aldar yjy ghdwa alsba7 lـ wrgla,find_worker,none,synth_v6_arabizi
n7taj kwafwr mly7 fy 3naba,find_worker,barber,synth_v6_arabizi
mn fdlkm rany n7ws 3la khdma nkhdmha، wach kayn blays؟,out_of_scope,none,synth_v6_arabizi
kyfach nb3th tlb khdma؟,app_question,none,synth_v6_arabizi
mst3jl: n7taj trytwr alywm fy tyart,urgent_service,caterer,synth_v6_arabizi
n7b wsfa ksksy baldjaj wchkra msb9a,out_of_scope,none,synth_v6_arabizi
kyfach nbdl ram tylyfwny fy alkwnt؟,app_question,none,synth_v6_arabizi
altlaja ma tbrdch walmakla tkhsr,find_worker,appliance_repair,synth_v6_arabizi
aldar fyha alkarlaj ta3 al7mam tgl3 wwla yjm3 alma mn symana kamla,find_worker,mason,synth_v6_arabizi
wyn nگra lanjlyzya fy Jijel؟ y3tykm als7a,out_of_scope,none,synth_v6_arabizi
wyn nchry alzr3 walwrd lljnan fy Blida؟,out_of_scope,none,synth_v6_arabizi
ch7al alswm ta3 trytwr؟,price_inquiry,caterer,synth_v6_arabizi
ch7al nkhls bach nsl7 labatry rahy myta؟,price_inquiry,mechanic,synth_v6_arabizi
ch7al nkhls bach nsl7 almykrwnd mat؟,price_inquiry,appliance_repair,synth_v6_arabizi
n7b ndyar syaj 7wl aljnan wach ndyar,find_worker,mason,synth_v6_arabizi
y3tykm als7h، n7ws mykanyky nacht fy bwmrdas,find_worker,mechanic,synth_v6_arabizi
chkwn 3ndw nymyrw ta3 swdwr fy tlmsan؟ y3tykm als7a,find_worker,welder,synth_v6_arabizi
ya cheikh besoin d un mnwzyy serieux f styf,find_worker,carpenter,synth_v6_arabizi
aldar fyha alklyma tjry alma mn aldakhl mn symana kamla y3tykm als7a,find_worker,ac_repair,synth_v6_arabizi
chkwn 3ndw nymyrw ta3 mykanysyan fy bskra؟,find_worker,mechanic,synth_v6_arabizi
s7a، sba7 alkhyr,greeting_chitchat,none,synth_v6_arabizi
n7ws 3la tbyb asnan ghaya fy tyzy wzw,out_of_scope,none,synth_v6_arabizi
sa7by 3ndy n7taj tbakha l3rs mya nfr,find_worker,caterer,synth_v6_arabizi
ya jma3a n7taj fam dw mynaj mly7 fy bwmrdas,find_worker,cleaner,synth_v6_arabizi
klyma altwmwbyl ma tbrdch chkwn 3ndw 7l,find_worker,mechanic,synth_v6_arabizi
rahy 3ndy n7taj sbagha alsaf w7asl,find_worker,painter,synth_v6_arabizi
ch7al yklf alklyma tjmd wt7bs w7dha؟,price_inquiry,ac_repair,synth_v6_arabizi
wyn nchry makyna khyata jdyda fy brj bw3ryryj؟ y3tykm als7a,out_of_scope,none,synth_v6_arabizi
s7a، nbghy nt3lm alkhyata wach kayn tkwyn 2ryb؟,out_of_scope,none,synth_v6_arabizi
bch7al alkhdma ta3 mykanyky t2ryba؟,price_inquiry,mechanic,synth_v6_arabizi
blyz mnwzyy fy tlmsan dwrk dwrk، alfnytra ma tskrch mly7,urgent_service,carpenter,synth_v6_arabizi
wach alttbya mjany wla balkhlas,app_question,none,synth_v6_arabizi
3ndy n7taj 7laq ll3rys sba7 al3rs wn7taj wa7d ysl7haly,find_worker,barber,synth_v6_arabizi
khwya trytwr llkhtana nhar aljm3a chkwn yjy ychwfha,find_worker,caterer,synth_v6_arabizi
n7b ndyar syaj 7wl aljnan 3awnwny,find_worker,mason,synth_v6_arabizi
ch7al alswm ta3 njar؟,price_inquiry,carpenter,synth_v6_arabizi
wyn kayn aqrb sydlya fy qsntyna؟,out_of_scope,none,synth_v6_arabizi
3ndy nbghy nkwmwndy 7lwyat tگlydya ll3rs,find_worker,caterer,synth_v6_arabizi
sa7by arjw almsa3da bsr3a، alsrwal twyl wn7b nqsrw,urgent_service,tailor,synth_v6_arabizi
y3tykm als7a، n7ws barbier nacht fy Tiaret,find_worker,barber,synth_v6_arabizi
wach hy alas3ar ta3 kahrabji fy Alger؟,price_inquiry,electrician,synth_v6_arabizi
ch7al ydyr sbak fy brj bw3ryryj؟,price_inquiry,plumber,synth_v6_arabizi
rany n7ws 3la l7ّam fy alchlf,find_worker,welder,synth_v6_arabizi
chkwn 3ndw nymyrw ta3 maswn fy alchlf؟,find_worker,mason,synth_v6_arabizi
ya khwya jary qaly nsqsy hna 3la najjar fy Mostaganem,find_worker,carpenter,synth_v6_arabizi
yakhw n7taj sebbak ghaya fy Chlef,find_worker,plumber,synth_v6_arabizi
dlwny 3la trysyan chatr wm32wl,find_worker,electrician,synth_v6_arabizi
n7b nngl al3fch ldar jdyda wmazal ma lgytch ly ysl7ha,find_worker,mover,synth_v6_arabizi
n7b nt3lm alkhyath wach kayn tkwyn 9ryb؟,out_of_scope,none,synth_v6_arabizi
allh ybark 3lykm y3tykm als7a,greeting_chitchat,none,synth_v6_arabizi
wach rahy akhbar almatch ta3 albar7؟,out_of_scope,none,synth_v6_arabizi
3ndy nghtyw albyam ta3 alblafwn baljbs fy aldar، wach ndyar؟,find_worker,plasterer,synth_v6_arabizi
dwrk dwrk klyma altwmwbyl ma tbrdch,urgent_service,mechanic,synth_v6_arabizi
wyn kayn aگrb sydlya fy mstghanm؟,out_of_scope,none,synth_v6_arabizi
kyfah ndyar kwnt fysbwk,out_of_scope,none,synth_v6_arabizi
n7taj trytwr mly7 fy alchlf,find_worker,caterer,synth_v6_arabizi
s7a، allh ybark 3lykm,greeting_chitchat,none,synth_v6_arabizi
s7a، rany n7ws 3la ly ydyr almynaj fy mstghanm,find_worker,cleaner,synth_v6_arabizi
ch7al ydyr mwl alblakw fy gsntyna؟,price_inquiry,plasterer,synth_v6_arabizi
ch7al nkhls bach nsl7 nfd alghbra wms7 alblat nta3 alfyla؟,price_inquiry,cleaner,synth_v6_arabizi
mst3jl: n7taj tqny klymatyzwr alywm fy qsntyna,urgent_service,ac_repair,synth_v6_arabizi
n7taj taksy llmtar ghdwa alsba7,out_of_scope,none,synth_v6_arabizi
n7b ndyar پlakar 3la گyas wmazal ma lگytch ly ysl7ha,find_worker,carpenter,synth_v6_arabizi
bch7al alkhdma ta3 mwl aldw t9ryba؟,price_inquiry,electrician,synth_v6_arabizi
alsbagha tqchrt fy albyt wmazal ma lqytch ly ysl7ha,find_worker,painter,synth_v6_arabizi
wach hy alas3ar ta3 mwl alklyma fy 3naba؟,price_inquiry,ac_repair,synth_v6_arabizi
n7ws 3la tbyb asnan ghaya fy tlmsan,out_of_scope,none,synth_v6_arabizi
ya jma3a n7taj trytwr yjy ghdwa alsba7 lـ aljzaئr al3asma,find_worker,caterer,synth_v6_arabizi
sa7by wyn kayn aarb sydlya fy tyzy wzw؟,out_of_scope,none,synth_v6_arabizi
n7taj wa7d yگs al7chych ta3 aljnan,out_of_scope,none,synth_v6_arabizi
kyfach nkhdm bhad alttbyگ؟,app_question,none,synth_v6_arabizi
3awnwny! n7taj kwafwr yjy lldar nhar al3rs wrany 7asl,urgent_service,barber,synth_v6_arabizi
n7ws 3la chqa llkraء fy bskra,out_of_scope,none,synth_v6_arabizi
ch7al ydyr l7ّam fy mstghanm؟,price_inquiry,welder,synth_v6_arabizi
kyfach nchwf tayymat al3aml abl ma nkhdm m3ah؟,app_question,none,synth_v6_arabizi
n7taj mnwzyy yjy ghdwa alsba7 lـ jyjl,find_worker,carpenter,synth_v6_arabizi
n7ws 3la tbyb asnan zyn fy bjaya,out_of_scope,none,synth_v6_arabizi
rany n7ws 3la mwl al7la9a fy brj bw3ryryj,find_worker,barber,synth_v6_arabizi
3awnwny! nbghy ndyar پlakar 3la 2yas wrany 7asl,urgent_service,carpenter,synth_v6_arabizi
chkwn 3ndw nymyrw ta3 plombi fy Setif؟,find_worker,plumber,synth_v6_arabizi
slam، n7b nkhby alkablaj b7yt blakw wmazal ma l9ytch ly ysl7ha,find_worker,plasterer,synth_v6_arabizi
ch7al alswm ta3 khyat؟,price_inquiry,tailor,synth_v6_arabizi
dwrk dwrk altfl y7taj y7ff gbl almdrsa,urgent_service,barber,synth_v6_arabizi
nadr nlaa wa7d y3awnny fy khdma fy aldar yjy alywm lـ jyjl؟,find_worker,none,synth_v6_arabizi
khwya altlaja tdyr swt ghryb chkwn yjy ychwfha,find_worker,appliance_repair,synth_v6_arabizi
bch7al alkhdma ta3 transport meubles t2ryba؟,price_inquiry,mover,synth_v6_arabizi
7ala mst3jla: alrwba t7taj tdyyڨ mn aljnab,urgent_service,tailor,synth_v6_arabizi
3ndy nbghy ndyar karlaj jdyd fy alkwzyna wn7taj wa7d ysl7haly,find_worker,mason,synth_v6_arabizi
aldar fyha ndyrw drabzyn 7dyd lldrj mn symanh kamlh,find_worker,welder,synth_v6_arabizi
khwya n2l al7wayj mn aldar al2dyma lljdyda chkwn yjy ychwfha,find_worker,mover,synth_v6_arabizi
wyn kayn aqrb sydlyh fy bjayh؟,out_of_scope,none,synth_v6_arabizi
bch7al alkhdma ta3 msl7 tlajat tڨryba؟,price_inquiry,appliance_repair,synth_v6_arabizi
chkoun 3ando numero ta3 msl7 alajhza f alchlf?,find_worker,appliance_repair,synth_v6_arabizi
wach kayn chy njar aryb mn bwmrdas,find_worker,carpenter,synth_v6_arabizi
ch7al yklfny mwl alswdyr llywm kaml,price_inquiry,welder,synth_v6_arabizi
arjw almsa3da bsr3a، n7b ndyar syaj 7wl aljnan,urgent_service,mason,synth_v6_arabizi
ch7al tklf khdma: alsbagha tachrt fy albyt؟,price_inquiry,painter,synth_v6_arabizi
wyn nchry blakat blakw baljmlh؟,out_of_scope,none,synth_v6_arabizi
ch7al alswm ta3 mwl al7laڨa؟,price_inquiry,barber,synth_v6_arabizi
ch7al yklf altwmwbyl t7bs fy ns altryq؟,price_inquiry,mechanic,synth_v6_arabizi
jary 9aly ns9sy hna 3la mwl altyab fy whran,find_worker,caterer,synth_v6_arabizi
3ndy n7taj tyab llwlyma nhar alsbt wn7taj wa7d ysl7haly,find_worker,caterer,synth_v6_arabizi
kyfach nf3l almwڨ3 bach ylڨawny al3mal؟ wallh ghyr 7asl,app_question,none,synth_v6_arabizi
rany n7ws 3la mwl alkhyata fy styf,find_worker,tailor,synth_v6_arabizi
allh ykhlykm n7ff wndyr all7ya 3nd aldar wmgdrtch nlga 7l,urgent_service,barber,synth_v6_arabizi
n7ws 3la tbyb asnan zyn fy skykda,out_of_scope,none,synth_v6_arabizi
ch7al ydir na9l al3fch f ghrdaya,price_inquiry,mover,synth_v6_arabizi
kyfah nms7 al7sab ta3y؟,app_question,none,synth_v6_arabizi
ch7al yklf n7taj kamyw sghyr nngl byh alathath؟,price_inquiry,mover,synth_v6_arabizi
arjw almsa3da bsr3a، alma 7abs fy aldar kaml,urgent_service,plumber,synth_v6_arabizi
allafysal t7bs fy ns albrwghram,find_worker,appliance_repair,synth_v6_arabizi
mst3jl: n7taj mwl aljbs alywm fy styf,urgent_service,plasterer,synth_v6_arabizi
wyn nlaa tkwyn fy alnjarh؟,out_of_scope,none,synth_v6_arabizi
aljnan m7taj tn2yh w2azwn jdyd,out_of_scope,none,synth_v6_arabizi
y3tykm als7a، n7ws cuisiniere nacht fy Ouargla,find_worker,caterer,synth_v6_arabizi
n7ws 3la tbyb asnan mly7 fy alchlf,out_of_scope,none,synth_v6_arabizi
sa7by hhhhh chaba,greeting_chitchat,none,synth_v6_arabizi
yakhw 3ndy n7b nbdl lwn alsalwn fy aldar، wach ndyar؟,find_worker,painter,synth_v6_arabizi
dlwny 3la bnّaء chatr wm3awl,find_worker,mason,synth_v6_arabizi
kyfach nqyّm al3aml b3d alkhdma,app_question,none,synth_v6_arabizi
ch7al ydyr agent de nettoyage fy Setif؟,price_inquiry,cleaner,synth_v6_arabizi
blyz khyata fy alchlf dwrk dwrk، n7b nfsl kwstym 3la ڨyasy,urgent_service,tailor,synth_v6_arabizi
allh ykhlykm n7b nkwmwndy 7lwyat tqlydya ll3rs wmqdrtch nlqa 7l,urgent_service,caterer,synth_v6_arabizi
n7ws 3la tbyb asnan mly7 fy 3naba,out_of_scope,none,synth_v6_arabizi
n7awes 3la appartement l kra f mstghanm,out_of_scope,none,synth_v6_arabizi
nal 3fch 3rwsa wach ndyar,find_worker,mover,synth_v6_arabizi
n7taj trkyb swnyry ta3 albab، chkwn y3rf kahrabji mly7؟,find_worker,electrician,synth_v6_arabizi
y3tykm als7a، n7ws blwmbyy nacht fy tyart,find_worker,plumber,synth_v6_arabizi
nsyt klma alsr، wach ndyar؟ bark allh fykm,app_question,none,synth_v6_arabizi
les prix ta3 mwl alswdyr f bjaya?,price_inquiry,welder,synth_v6_arabizi
arjw almsa3da bsr3a، alsyfwn ta3 altwalyt khsr,urgent_service,plumber,synth_v6_arabizi
y3tykm als7a، n7ws khyat nacht fy tlmsan allh ykhlyk,find_worker,tailor,synth_v6_arabizi
rany n7ws 3la mwl alklyma fy tlmsan,find_worker,ac_repair,synth_v6_arabizi
ch7al tklf khdma: allafabw rah yfwyty؟,price_inquiry,plumber,synth_v6_arabizi
s7a، n7ws 3la rystwrwn mly7 ll3chaء fy batna,out_of_scope,none,synth_v6_arabizi
ky nch3l almachyna yty7 aldw!! n7taj wa7d yjy fys3,urgent_service,electrician,synth_v6_arabizi
ch7al nkhls bach nsl7 n7taj tbakha l3rs mya nfr؟,price_inquiry,caterer,synth_v6_arabizi
drka dwrk t7fyfa llawlad گbl aldkhwl almdrsy,urgent_service,barber,synth_v6_arabizi
ch7al alswm ta3 wa7d y3awnny fy khdma fy aldar؟ yakhw,price_inquiry,none,synth_v6_arabizi
allh ykhlykm alknaپy wla msfr mn alawlad wy7taj ghsyl 3my9 wm9drtch nl9a 7l,urgent_service,cleaner,synth_v6_arabizi
ch7al tklf khdma: altfl y7taj y7ff 2bl almdrsa؟,price_inquiry,barber,synth_v6_arabizi
n7taj sbak yjy ghdwa alsba7 lـ 3naba,find_worker,plumber,synth_v6_arabizi
alklyma ttlg ry7a kryha chkwn 3ndw 7l,find_worker,ac_repair,synth_v6_arabizi
ya jma3a wyn nchry alzr3 walwrd lljnan fy bwmrdas؟,out_of_scope,none,synth_v6_arabizi
n7wl mn whran ll3asma wn7taj n2l al3fch mn fdlkm,find_worker,mover,synth_v6_arabizi
nگdr nlگa 7laگ yjy alywm lـ alchlf؟,find_worker,barber,synth_v6_arabizi
3ndy ndyrw marchat ڨdam bab aldar wn7taj wa7d ysl7haly,find_worker,mason,synth_v6_arabizi
kyfach nchark fy al3rwd ta3 alkhdmat,app_question,none,synth_v6_arabizi
mn fdlkm aldrj alkhchby yz9z9 wmazal ma l9ytch ly ysl7ha,find_worker,carpenter,synth_v6_arabizi
altlaja ma tbrdch walmakla tkhsr chkwn 3ndw 7l,find_worker,appliance_repair,synth_v6_arabizi
t7yaty lykm,greeting_chitchat,none,synth_v6_arabizi
n7b nbdl lwn alsalwn chkwn 3ndw 7l,find_worker,painter,synth_v6_arabizi
rany n7ws 3la ly ysl7 alklyma fy tyzy wzw wchkra msbگa,find_worker,ac_repair,synth_v6_arabizi
kyfach nms7 al7sab ta3y؟ allh ykhlyk,app_question,none,synth_v6_arabizi
slam، drwk dwrk alknaپy wla msfr mn alawlad wy7taj ghsyl 3my2,urgent_service,cleaner,synth_v6_arabizi
n7taj trytwr lftwr rmdan l3aئla kbyra 3awnwny,find_worker,caterer,synth_v6_arabizi
arjw almsa3da bsr3a، almachyna ta3 alsabwn ma tdwrch,urgent_service,appliance_repair,synth_v6_arabizi
rany n7ws 3la barbier fy Annaba,find_worker,barber,synth_v6_arabizi
twfan alma fy alkwzyna fys3 fys3,urgent_service,plumber,synth_v6_arabizi
wyn nlڨa bytzyrya mly7a fy skykda؟,out_of_scope,none,synth_v6_arabizi
wach hy alas3ar ta3 msl7 tlajat fy wr9la؟ bark allh fykm,price_inquiry,appliance_repair,synth_v6_arabizi
wach n9dr nkhdm k3aml wklyan fy nfs alw9t؟ bark allh fykm,app_question,none,synth_v6_arabizi
n7taj technicien clim mly7 fy Chlef,find_worker,ac_repair,synth_v6_arabizi
n7ws 3la rystwrwn mly7 ll3chaء fy skykda,out_of_scope,none,synth_v6_arabizi
nbghy nkhyt 9ndwra ll3yd fys3 fys3,urgent_service,tailor,synth_v6_arabizi
khwya kayn rtwba wt2chyr fy s2f albyt chkwn yjy ychwfha,find_worker,painter,synth_v6_arabizi
rany n7ws 3la peintre fy Ouargla,find_worker,painter,synth_v6_arabizi
n7taj mwl albnaء yjy ghdwa alsba7 lـ 3naba,find_worker,mason,synth_v6_arabizi
dymnajmwn kaml lldar!! n7taj wa7d yjy fys3,urgent_service,mover,synth_v6_arabizi
aljbs ta3 albyt ta7 m3 alchta,find_worker,plasterer,synth_v6_arabizi
blyz mwl albnaء fy ghrdaya dwrk dwrk، nsb dala jdyda,urgent_service,mason,synth_v6_arabizi
s7a، kyfach nf3l almw93 bach yl9awny al3mal؟,app_question,none,synth_v6_arabizi
albwrtay ma 3adch ytskr mly7، chkwn y3rf swdwr mly7؟,find_worker,welder,synth_v6_arabizi
je cherche un ly ysl7 almachynat à bjaya,find_worker,appliance_repair,synth_v6_arabizi
ch7al yklf altlaja ma tbrdch walmakla tkhsr؟,price_inquiry,appliance_repair,synth_v6_arabizi
ch7al ydyr dymnajwr fy mstghanm,price_inquiry,mover,synth_v6_arabizi
sa7by tsb7w 3la khyr,greeting_chitchat,none,synth_v6_arabizi
wyn nlaa bytzyrya mly7a fy Oran؟ y3tykm als7a,out_of_scope,none,synth_v6_arabizi
nbghy wsfa ksksy baldjaj,out_of_scope,none,synth_v6_arabizi
wyn nchry makyna khyata jdyda fy tlmsan؟,out_of_scope,none,synth_v6_arabizi
rtwch khfyf 3la rwba alshra,find_worker,tailor,synth_v6_arabizi
ch7al ydyr coiffeur fy Ghardaia؟,price_inquiry,barber,synth_v6_arabizi
alklyma tgtr alma fy albyt، chkwn y3rf mwl alklyma mly7,find_worker,ac_repair,synth_v6_arabizi
ma lqitch trytwr disponible f tyzy wzw,find_worker,caterer,synth_v6_arabizi
ch7al alswm nta3 mwl alsbagha؟,price_inquiry,painter,synth_v6_arabizi
combien coute un maswn,price_inquiry,mason,synth_v6_arabizi
3ndy alkwzynyar ma ych3lwch alblakat ta3w,find_worker,appliance_repair,synth_v6_arabizi
wyn nl9a bytzyrya mly7a fy bskra,out_of_scope,none,synth_v6_arabizi
ch7al yklf alfnytra ma tskrch mly7؟,price_inquiry,carpenter,synth_v6_arabizi
n7taj 3mal ynzlwly al3fch mn altab2 alkhams 3awnwny,find_worker,mover,synth_v6_arabizi
rby y7fzkm,greeting_chitchat,none,synth_v6_arabizi
dlwny 3la l7ّam chatr wm32wl,find_worker,welder,synth_v6_arabizi
bch7al alkhdma nta3 mwl aljbs tڨryba,price_inquiry,plasterer,synth_v6_arabizi
n7ws 3la tbyb asnan mly7 fy brj bw3ryryj,out_of_scope,none,synth_v6_arabizi
y3tykm als7a، n7ws khrbaئy nacht fy brj bw3ryryj wallh ghyr 7asl,find_worker,electrician,synth_v6_arabizi
ch7al ydyr mwl aldw fy blyda؟,price_inquiry,electrician,synth_v6_arabizi
jary ڨaly nsڨsy hna 3la mwl altyab fy 3naba,find_worker,caterer,synth_v6_arabizi
wyn nchry alzr3 walwrd lljnan fy Constantine؟,out_of_scope,none,synth_v6_arabizi
allh ykhlykm albab ta3 alkwzyna tksr wmgdrtch nlga 7l,urgent_service,carpenter,synth_v6_arabizi
n7ws 3la chga llkraء fy Boumerdes,out_of_scope,none,synth_v6_arabizi
aljnan m7taj tnگyh wگazwn jdyd,out_of_scope,none,synth_v6_arabizi
kyfach nkhdm bhad alttbyq؟ y3tykm als7a,app_question,none,synth_v6_arabizi
ch7al yklfny transport meubles llywm kaml؟,price_inquiry,mover,synth_v6_arabizi
ch7al ydyr déménageur fy Chlef؟,price_inquiry,mover,synth_v6_arabizi
n7taj maswn zyn fy brj bw3ryryj,find_worker,mason,synth_v6_arabizi
ya chykh ngdr nlga mwl alsbagha yjy alywm lـ ghrdaya؟,find_worker,painter,synth_v6_arabizi
rany n7ws 3la tbakha fy whran,find_worker,caterer,synth_v6_arabizi
kyfach nگyّm al3aml b3d alkhdma؟ wchkra msbگa,app_question,none,synth_v6_arabizi
nbghy nkwmwndy 7lwyat t9lydyh ll3rs!! n7taj wa7d yjy fys3,urgent_service,caterer,synth_v6_arabizi
kyfach nb3th tlb khdma؟ wchkra msbqa,app_question,none,synth_v6_arabizi
nheb mykanyky yji lyoum l skykda,find_worker,mechanic,synth_v6_arabizi
wyn nchry makyna khyata jdyda fy 3naba؟,out_of_scope,none,synth_v6_arabizi
rany n7ws 3la mwl albnaء fy blyda,find_worker,mason,synth_v6_arabizi
n7taj sbak mly7 fy bjaya,find_worker,plumber,synth_v6_arabizi
wach n2dr nkhdm k3aml wklyan fy nfs alw2t,app_question,none,synth_v6_arabizi
n7ws 3la chڨa llkraء fy Constantine,out_of_scope,none,synth_v6_arabizi
n7ws 3la rystwrwn mly7 ll3chaء fy 2sntyna,out_of_scope,none,synth_v6_arabizi
yakhw rany n7ws 3la khdma nkhdmha، wach kayn blays؟,out_of_scope,none,synth_v6_arabizi
wach hy alas3ar ta3 ly ydyr almynaj fy ڨsntyna؟,price_inquiry,cleaner,synth_v6_arabizi
y3tykm als7a، n7ws 3amla tnzyf nacht fy jyjl,find_worker,cleaner,synth_v6_arabizi
wach hy alas3ar ta3 mwl alsbaka fy whran؟,price_inquiry,plumber,synth_v6_arabizi
s7a، n7ws jnayny y9lm alachjar ta3 aljnan,out_of_scope,none,synth_v6_arabizi
aldar fyha aldar m7taja tnzyf 3myq mn symana kamla,find_worker,cleaner,synth_v6_arabizi
wyn kayn aarb sydlya fy jyjl؟,out_of_scope,none,synth_v6_arabizi
ya khwya wyn nlqa bytzyrya mly7a fy bjaya؟,out_of_scope,none,synth_v6_arabizi
allh ykhlykm nhdmw 7yt wn7lw bab wmگdrtch nlگa 7l,urgent_service,mason,synth_v6_arabizi
fw blafwn m3 adaءa mkhbya wmazal ma l9ytch ly ysl7ha,find_worker,plasterer,synth_v6_arabizi
yakhw rahy 3ndy alklyma tgtr alma fy albyt w7asl,find_worker,ac_repair,synth_v6_arabizi
n7b nnql al3fch ldar jdyda!! n7taj wa7d yjy fys3,urgent_service,mover,synth_v6_arabizi
alklyma tatr alma fy albyt، chkwn y3rf tany klymatyzwr mly7؟ yakhw,find_worker,ac_repair,synth_v6_arabizi
mst3jl: n7taj mwl alkhyata alywm fy styf,urgent_service,tailor,synth_v6_arabizi
ya khwya rany n7ws 3la khyata fy tyzy wzw,find_worker,tailor,synth_v6_arabizi
wyn nqra lanjlyzya fy Batna؟,out_of_scope,none,synth_v6_arabizi
y3tyk als7a bark allh fykm,greeting_chitchat,none,synth_v6_arabizi
kyfach ndyar kwnt fysbwk,out_of_scope,none,synth_v6_arabizi
rany n7ws 3la maswn fy alchlf,find_worker,mason,synth_v6_arabizi
rahy 3ndy ry7a kabl m7rwg w7asl,find_worker,electrician,synth_v6_arabizi
arjw almsa3da bsr3a، alrwbyny yatr,urgent_service,plumber,synth_v6_arabizi
chkwn 3ndw nymyrw ta3 couturiere fy Annaba؟ y3tykm als7a,find_worker,tailor,synth_v6_arabizi
chkwn yrkb say awtwmatyk fy aljnyna,out_of_scope,none,synth_v6_arabizi
slam، ch7al nkhls bach nsl7 n7b n3ly 7yt al7wch mtr zyada؟,price_inquiry,mason,synth_v6_arabizi
sa7by n7ws 3la tbyb asnan zyn fy whran,out_of_scope,none,synth_v6_arabizi
7laڨa fy aldar lchykh kbyr ma yڨdrch ykhrj wach ndyar,find_worker,barber,synth_v6_arabizi
n7b nrkb bab rئysya jdyda bark allh fykm,find_worker,carpenter,synth_v6_arabizi
nbghy nchry machyna sabwn jdyda ch7al alswm؟,out_of_scope,none,synth_v6_arabizi
wyn nl2a bytzyrya mly7a fy jyjl؟,out_of_scope,none,synth_v6_arabizi
n7ws 3la rystwrwn mly7 ll3chaء fy whran,out_of_scope,none,synth_v6_arabizi
wyn nl9a bytzyrya mly7a fy tyzy wzw؟,out_of_scope,none,synth_v6_arabizi
n7b sbagha ghrfa alatfal balwan chaba wach ndyar,find_worker,painter,synth_v6_arabizi
ch7al nkhls bach nsl7 7la2a fy aldar lchykh kbyr ma y2drch ykhrj؟,price_inquiry,barber,synth_v6_arabizi
3ndy 7laگa fy aldar lchykh kbyr ma yگdrch ykhrj wn7taj wa7d ysl7haly,find_worker,barber,synth_v6_arabizi
mr7ba,greeting_chitchat,none,synth_v6_arabizi
ch7al yklfny sebbak llywm kaml؟,price_inquiry,plumber,synth_v6_arabizi
albysy ta3y wla th9yl bzaf wach ndyar,out_of_scope,none,synth_v6_arabizi
ch7al yklfny mwl alsbaka llywm kaml؟,price_inquiry,plumber,synth_v6_arabizi
albysy ta3y wla thگyl bzaf wach ndyar؟,out_of_scope,none,synth_v6_arabizi
drka dwrk alklyma ttl9 ry7a kryha,urgent_service,ac_repair,synth_v6_arabizi
alklyma ma tskhnch fy alchta wmazal ma l9ytch ly ysl7ha,find_worker,ac_repair,synth_v6_arabizi
ksksy lkhmsyn nfr lsdga wmazal ma lgytch ly ysl7ha,find_worker,caterer,synth_v6_arabizi
khwya alklymh ma tskhnch fy alchta chkwn yjy ychwfha,find_worker,ac_repair,synth_v6_arabizi
blyz ly ysl7 almachynat fy bwmrdas drka drka، almykrwnd mat,urgent_service,appliance_repair,synth_v6_arabizi
dwrk dwrk aldyjwnktwr yty7 dyma,urgent_service,electrician,synth_v6_arabizi
khwya n7b nbdl alrwbynat ta3 alkwzyna chkwn yjy ychwfha,find_worker,plumber,synth_v6_arabizi
jary aaly nsasy hna 3la ly ysl7 almachynat fy whran,find_worker,appliance_repair,synth_v6_arabizi
3ndy al7ywt mkhbchyn wn7tajw tsly7 wsbagha,find_worker,painter,synth_v6_arabizi
y3tykm als7a، n7ws mwl alblakw nacht fy brj bw3ryryj yakhw,find_worker,plasterer,synth_v6_arabizi
ch7al alswm nta3 tbakha؟,price_inquiry,caterer,synth_v6_arabizi
aldar fyha altlaja tdyr swt ghryb mn symana kamla,find_worker,appliance_repair,synth_v6_arabizi
n7b nrkb bab rئysya jdyda mn fdlkm,find_worker,carpenter,synth_v6_arabizi
