text,intent,profession,source
lampe techmel w tetfa wa7edha!!! chkoun yji fissa3?,urgent_service,electrician,synth
البيسي تاعي ولا ثأيل بزاف واش نديار,out_of_scope,none,synth
les prix ta3 cuisiniere f Ghardaia?,price_inquiry,caterer,synth
escalier en bois yzegzeg,find_worker,carpenter,synth
واش هي الأسعار تاع مول الصباغة في الشلف؟,price_inquiry,painter,synth
je cherche un khayat à Boumerdes,find_worker,tailor,synth
واش هي الأسعار تاع مول الضو في الجزائر العاصمة؟,price_inquiry,electrician,synth
نحوس على طبيب أسنان مليح في باتنه,out_of_scope,none,synth
les amis win nechri machine a coudre f Ghardaia?,out_of_scope,none,synth
ecran ta3 telephone therres win nsal7ou?,out_of_scope,none,synth
depuis 3 jours 3andna ta7fifa w l7ya,find_worker,barber,synth
عندي الميكروند مات في الدار، واش نديار؟,find_worker,appliance_repair,synth
نقدر نلقى واحد يعاونني في خدمة في الدار يجي اليوم لـ بجاية,find_worker,none,synth
راني نحوس على حلاق في باتنة,find_worker,barber,synth
femme de menage l villa kol khemis ... chkoun ysal7hali?,find_worker,cleaner,synth
شحال نخلص باش نصلح نديرو درابزين حديد للدرج؟ الله يخليك,price_inquiry,welder,synth
ya khouya placard sur mesure men fadlkom,find_worker,carpenter,synth
العجلة تنفّس شكون عندو حل يعطيكم الصحة,find_worker,mechanic,synth
يا خويا بشحال الخدمة تاع لي ينڨل الأثاث تڨريبا؟,price_inquiry,mover,synth
دلوني على سودور شاطر ومعگول,find_worker,welder,synth
الماشينة تاع الصابون تجري الما من تحت ومازال ما لقيتش لي يصلحها,find_worker,appliance_repair,synth
صحا، وين نلقى تكوين في النجارة؟,out_of_scope,none,synth
rani n7awes 3la femme de ménage f Tlemcen,find_worker,cleaner,synth
الكناپي ولا مصفر من الاولاد ويحتاج غسيل عميق، شكون يعرف لي يدير الميناج مليح؟,find_worker,cleaner,synth
صحا، التلاجة تدير صوت غريب فيسع فيسع,urgent_service,appliance_repair,synth
cas urgent: n9el machine a laver l etage,urgent_service,mover,synth
يا خويا مرحبا,greeting_chitchat,none,synth
ya khouya ch7al taman bach ndir placo avec spots led?,price_inquiry,plasterer,synth
chkoun 3ando numero ta3 réparateur électroménager f Chlef?,find_worker,appliance_repair,synth
دورك دورك التلاجة تدير صوت غريب,urgent_service,appliance_repair,synth
واش كاين شي مول الميكانيك قريب من تيارت؟,find_worker,mechanic,synth
عندي نبغي نركب لامبات ليد في الدار كامل في الدار، واش نديار؟,find_worker,electrician,synth
douche ma fihach el ma 3awnouni merci,find_worker,plumber,synth
ch7al nkhalles bach nsale7 buffet pour fete de fiançailles?,price_inquiry,caterer,synth
wach ne9der nesta3mel l appli offline?,app_question,none,synth
حالة مستعجلة: البالوعة مسدودة,urgent_service,plumber,synth
depuis 3 jours 3andna nettoyage des vitres ta3 villa,find_worker,cleaner,synth
عاونوني! حففلي راسي ديغراديه وراني حاصل,urgent_service,barber,synth
تضييق القميجة من الجناب باش تجي على القد,find_worker,tailor,synth
يا خويا ربي يحفظكم,greeting_chitchat,none,synth
صاحبي عندي الباب تاع الكوزينة تكسر في الدار، واش نديار؟,find_worker,carpenter,synth
arrosage automatique lel jnina chkoun yrakbou? merci,out_of_scope,none,synth
يعطيكم الصحة، نحوس تريتور ناشط في وهران,find_worker,caterer,synth
les prix ta3 mecanicien f Bordj Bou Arreridj?,price_inquiry,mechanic,synth
شحال نخلص باش نصلح نگل بيانو من الطابگ الرابع؟,price_inquiry,mover,synth
نحتاج كهربائي زين في سطيف,find_worker,electrician,synth
واش من فيلم غايا نتفرجو اليوم؟,out_of_scope,none,synth
recharge gaz ta3 la clim w ma 3reftch win nrou7,find_worker,ac_repair,synth
شحال يكلف تريتور للختانة نهار الجمعة؟,price_inquiry,caterer,synth
وين نڨرا لانجليزية في باتنة؟,out_of_scope,none,synth
واش كاين شي electricien ڨريب من Constantine؟,find_worker,electrician,synth
n7awes 3la appartement l kra f Biskra merci,out_of_scope,none,synth
vidange w les filtres ... chkoun ysal7hali?,find_worker,mechanic,synth
"3andi menage apres travaux, chkoun ye3ref فام دو ميناج mli7?",find_worker,cleaner,synth
شحال تكلف خدمة: الطواليت محبوسة والما يطلع؟,price_inquiry,plumber,synth
la peinture t9echret fissa3 svp,urgent_service,painter,synth
وين نشري ماكينة خياطة جديدة في باتنة؟,out_of_scope,none,synth
نحوس على ريسطورون مليح للعشاء في بسكرة,out_of_scope,none,synth
وين كاين أقرب صيدلية في قسنطينة؟,out_of_scope,none,synth
ياخو واش الأحوال؟,greeting_chitchat,none,synth
urgence!! nheb ndir porte blindée f Tiaret,urgent_service,welder,synth
نحب نكوموندي حلويات تقليدية للعرس,find_worker,caterer,synth
واش هي الأسعار نتاع صباغ في باتنة؟,price_inquiry,painter,synth
حالة مستعجلة: تصليح سودير في السلم الحديدي,urgent_service,welder,synth
bslema,greeting_chitchat,none,synth
عندي لاباتري راهي ميتة في الدار، واش نديار؟,find_worker,mechanic,synth
win nechri gazon w les plantes f Constantine?,out_of_scope,none,synth
les prix ta3 plombier f Ouargla?,price_inquiry,plumber,synth
"3andi retouche pantalon twil, chkoun ye3ref couturier mli7?",find_worker,tailor,synth
salam ya kho,greeting_chitchat,none,synth
مستعجل: نحتاج مول الحلاأة اليوم في الشلف,urgent_service,barber,synth
nebghi net3allem la couture kayen des cours,out_of_scope,none,synth
wach kayen najjar 9rib meni f Boumerdes?,find_worker,carpenter,synth
pression nta3 el ma dai3fa bezzaf w ma 3reftch win nrou7,find_worker,plumber,synth
menage ba3d la fete fissa3 svp,urgent_service,cleaner,synth
بشحال الخدمه تاع واحد يعاونني في خدمه في الدار تقريبا؟,price_inquiry,none,synth
tabbakha tji ttayeb f dar n7taj traiteur tawa dork,urgent_service,caterer,synth
نحب نكوموندي حلويات تأليدية للعرس!! نحتاج واحد يجي فيسع,urgent_service,caterer,synth
ارجو المساعدة بسرعة، نحتاج تركيب كليمة جديدة ياخو,urgent_service,ac_repair,synth
ضركا دورك نحتاج طباخه لعرس ميه نفر,urgent_service,caterer,synth
واش هي الأسعار تاع مصلح تلاجات في ورقلة؟,price_inquiry,appliance_repair,synth
combien pour n7affef 3and dar?,price_inquiry,barber,synth
من فضلكم مستعجل: نحتاج électricien اليوم في Biskra,urgent_service,electrician,synth
واش كاين شي mikanisyan قريب من Skikda؟,find_worker,mechanic,synth
besoin d un electricien serieux f Bordj Bou Arreridj,find_worker,electrician,synth
combien pour lampe techmel w tetfa wa7edha?,price_inquiry,electrician,synth
brushing w couleur f dar n7taj barbier tawa douk,urgent_service,barber,synth
واش معنى الاشتراك برو للعامل؟,app_question,none,synth
بالسلامة,greeting_chitchat,none,synth
نحتاج طاكسي للمطار غدوة الصباح بارك الله فيكم,out_of_scope,none,synth
nheb nechri machine a laver jdida ch7al? merci,out_of_scope,none,synth
بشحال الخدمة نتاع واحد يعاونني في خدمة في الدار تقريبا؟,price_inquiry,none,synth
صحا، نسيت كلمة السر، واش نديار؟,app_question,none,synth
nrakeb un lustre f salon ... chkoun ysal7hali?,find_worker,electrician,synth
وين نأرا لانجليزية في وهران,out_of_scope,none,synth
عاونوني! سگف الغاراج طايح منو الاسمنت وباين الحديد وراني حاصل,urgent_service,mason,synth
ch7al nkhalles bach nsale7 meuble tv en placo fel mur?,price_inquiry,plasterer,synth
سلام خويا، الموتور يسخن بزاف من فضلكم,find_worker,mechanic,synth
نبغي نشري ماشينه صابون جديده شحال السوم؟,out_of_scope,none,synth
مستعجل: نحتاج مصلح تلاجات اليوم في بومرداس,urgent_service,appliance_repair,synth
يا جماعة كيفاه نفعل الموقع باش يلقاوني العمال؟,app_question,none,synth
la chasse d'eau khasra ... chkoun ysal7hali?,find_worker,plumber,synth
ya cheikh les prix nta3 électricien f Tizi Ouzou?,price_inquiry,electrician,synth
شحال يكلف نحب حماية حديد للفنيترات؟,price_inquiry,welder,synth
ارجو المساعدة بسرعة، نحب نديار سياج حول الجنان,urgent_service,mason,synth
شحال يدير مول الضو في عنابة؟,price_inquiry,electrician,synth
جاري ڨالي نسڨسي هنا على بلومبيي في الشلف,find_worker,plumber,synth
ya khouya win nel2a pizzeria mli7a f Boumerdes?,out_of_scope,none,synth
نگل الحوايج من الدار الگديمة للجديدة ومازال ما لگيتش لي يصلحها,find_worker,mover,synth
كسكسي لخمسين نفر لصدگة، شكون يعرف طباخة مليح؟,find_worker,caterer,synth
نحتاج مرا تعاون ماما في قضيان الدار من فضلكم,find_worker,cleaner,synth
wesh rak? wallah ghir 7asel,greeting_chitchat,none,synth
عندي مشكلة في الويفي تاع دجيزي يعطيكم الصحة,out_of_scope,none,synth
dork dork refaire le carrelage ta3 cuisine rabi y7afdkom,urgent_service,mason,synth
ya kho combien pour cloison ba13 avec porte?,price_inquiry,plasterer,synth
شحال نخلص باش نصلح الباب الحديدية خرجت من بلاصتها؟,price_inquiry,welder,synth
besoin d un plombi serieux f Bejaia,find_worker,plumber,synth
fermeture eclair ta3 veste khasra w ma 3reftch win nrou7 wallah ghir 7asel,find_worker,tailor,synth
cuisine en bois sur mesure 3awnouni,find_worker,carpenter,synth
"saha, les prix ta3 ميكانيسيان f تيارت?",price_inquiry,mechanic,synth
شحال نخلص باش نصلح نحب نديار افص حديد فوأ السطح؟,price_inquiry,welder,synth
kifach n3ayet l worker apres la mission? merci,app_question,none,synth
kifach rah el jaw f Ouargla?,out_of_scope,none,synth
دلوني على menuisier شاطر ومعقول بارك الله فيكم,find_worker,carpenter,synth
voyant moteur allumé fel tableau fissa3 svp,urgent_service,mechanic,synth
kifach nbeddel numero ta3i f compte? ya kho,app_question,none,synth
ch7al ykalefni reparateur machine a laver pour une journee,price_inquiry,appliance_repair,synth
ch7al taman bach ndir congelateur ma yjamedch?,price_inquiry,appliance_repair,synth
n7awes 3la appartement l kra f ورألة merci,out_of_scope,none,synth
ch7al nkhalles bach nsale7 disjoncteur yti7 kol chwiya?,price_inquiry,electrician,synth
urgence!! clima t9atter el ma f قسنطينة,urgent_service,ac_repair,synth
نبغي نبدل الروبينات نتاع الكوزينة عاونوني,find_worker,plumber,synth
les prix ta3 agent de nettoyage f Bordj Bou Arreridj?,price_inquiry,cleaner,synth
ta7fifa lel 3id n7taj barbier tawa dorka w chokran,urgent_service,barber,synth
je cherche un menuisier à Bejaia,find_worker,carpenter,synth
وين نلقى بيتزيريا مليحة في باتنة,out_of_scope,none,synth
bonjour rabi y7afdkom,greeting_chitchat,none,synth
wach kayen mol clima grib meni f Chlef?,find_worker,ac_repair,synth
n7awes 3la appartement l kra f Batna,out_of_scope,none,synth
urgence!!! nettoyage des vitres ta3 villa f تلمسان,urgent_service,cleaner,synth
pc ta3i wela lourd bezzaf wach ndir?,out_of_scope,none,synth
عندي الفرينات يديرو صوت يخوف,find_worker,mechanic,synth
سگف الغاراج طايح منو الاسمنت وباين الحديد عاونوني,find_worker,mason,synth
"3andi seche-linge khasser, chkoun ye3ref réparateur électroménager mli7?",find_worker,appliance_repair,synth
ch7al prix ta3 abonnement par mois? svp,app_question,none,synth
كيفاه نزيد تصاور لخدماتي,app_question,none,synth
douk dork recharge gaz nta3 la clim,urgent_service,ac_repair,synth
soudure ta3 porte metallique 3awnouni,find_worker,welder,synth
وين كاين أقرب صيدلية في باتنة؟,out_of_scope,none,synth
طوفان الما في الكوزينه ونحتاج بلومبيي ديركت توا,urgent_service,plumber,synth
tadyi9 ta3 9amidja men jnab wach ndir,find_worker,tailor,synth
"saha, wach negder nesta3mel l appli offline?",app_question,none,synth
la peinture t2echret ... chkoun ysal7hali?,find_worker,painter,synth
retouche pantalon twil,find_worker,tailor,synth
شحال تكلف خدمة: نبنيو غرفة زيادة للضياف في الحوش؟,price_inquiry,mason,synth
معليش تگولي كيفاش راه الطگس في الجزائر العاصمة؟,out_of_scope,none,synth
راني نحوس على بلومبيي في الجزائر العاصمة,find_worker,plumber,synth
coupe degradé m3a trait 3awnouni,find_worker,barber,synth
n7awes 3la dentiste mli7 f Setif,out_of_scope,none,synth
يا شيخ الدار فيها الصباغة تقشرت في البيت من سيمانة كاملة,find_worker,painter,synth
نحتاج واحد يقص الحشيش تاع الجنان بارك الله فيكم,out_of_scope,none,synth
ya khouya kifah neb3et demande de service?,app_question,none,synth
nheb net3allem la couture kayen des cours?,out_of_scope,none,synth
نقدر نلقى لي يصلح الكليمة يجي اليوم لـ باتنة؟ الله يخليك,find_worker,ac_repair,synth
chakhchoukha l mounasba wach ndir,find_worker,caterer,synth
svp besoin d un plombi serieux f Bordj Bou Arreridj,find_worker,plumber,synth
من فضلكم وين نلقى الطلبات لي بعثتهم؟,app_question,none,synth
ri7at el mjari fel hammam ... chkoun ysal7hali? wallah ghir 7asel,find_worker,plumber,synth
واش هي الأسعار تاع مول الضو في سطيف؟ ياخو,price_inquiry,electrician,synth
مستعجل: نحتاج مول الكليمه اليوم في عنابه,urgent_service,ac_repair,synth
بليز منوزيي في جيجل دورك دورك، نحتاج أرفف للبيرو,urgent_service,carpenter,synth
سلام، التيليفون تاعي تهرس الايكران وين نصلحو؟,out_of_scope,none,synth
الطوموبيل تحبس في نص الطريق، شكون يعرف ميكانيسيان مليح؟,find_worker,mechanic,synth
wach men film mli7 nchoufou lyoum?,out_of_scope,none,synth
شحال يكلفني واحد يعاونني في خدمة في الدار لليوم كامل؟,price_inquiry,none,synth
شحال يدير cuisiniere في Alger؟,price_inquiry,caterer,synth
جاري ڨالي نسڨسي هنا على مول الطياب في بليدة,find_worker,caterer,synth
من فضلكم شحال يكلف حلاقة في الدار لشيخ كبير ما يقدرش يخرج؟,price_inquiry,barber,synth
"saha, ma l9itch kwafur disponible f Constantine",find_worker,barber,synth
cas urgent: voyant moteur allumé fel tableau,urgent_service,mechanic,synth
شحال يكلفني طباخة لليوم كامل؟,price_inquiry,caterer,synth
واش نقدر نخدم كعامل وكليان في نفس الوقت؟,app_question,none,synth
les prix ta3 reparateur machine a laver f Jijel?,price_inquiry,appliance_repair,synth
راهي عندي الطابلة تاع الصالون محتاجة تصليح وحاصل,find_worker,carpenter,synth
يعطيكم الصحة، نحوس ناقل العفش ناشط في عنابة,find_worker,mover,synth
les amis ch7al ykalefni barbier pour une journee?,price_inquiry,barber,synth
nebghi nechri machine a laver jdida ch7al,out_of_scope,none,synth
شحال يدير مصلح تلاجات في سطيف؟,price_inquiry,appliance_repair,synth
coupe + barbe w contour chkoun 3ando solution w chokran,find_worker,barber,synth
نديرو درابزين حديد للدرج عاونوني,find_worker,welder,synth
عاونوني! تريتور للختانة نهار الجمعة وراني حاصل,urgent_service,caterer,synth
svp l'appli gratuite wela payante?,app_question,none,synth
شكون ربح الكان هاد العام؟ الله يخليك,out_of_scope,none,synth
صحا، نبغي صباغة غرفة الأطفال بألوان شابة من فضلكم,find_worker,painter,synth
combien pour tar9i3 nta3 serwal met9atta3 men rokba,price_inquiry,tailor,synth
نحتاج طاكسي للمطار غدوة الصباح,out_of_scope,none,synth
urgence!! etancheite ta3 stah f Setif,urgent_service,mason,synth
بشحال الخدمة تاع سباك تقريبا؟,price_inquiry,plumber,synth
صباغة الأبواب والفنيترات فيسع فيسع,urgent_service,painter,synth
kifach nes7ab compte ta3i? svp,app_question,none,synth
شحال السوم نتاع maçon؟,price_inquiry,mason,synth
نحوس على شگه للكراء في گسنطينه,out_of_scope,none,synth
sa7bi 3awnouni des ouvriers ynazlou el 2ach mel 5eme etage w rani 7asel,urgent_service,mover,synth
l'appli gratuite wela payante? merci,app_question,none,synth
نحوس على شقة للكراء في قسنطينة,out_of_scope,none,synth
ch7al taman bach ndir déménagement complet?,price_inquiry,mover,synth
سلام خويا، بالسلامة,greeting_chitchat,none,synth
وين كاين أقرب صيدلية في تلمسان؟ ياخو,out_of_scope,none,synth
la chape ta3 les chambres 9bel le parquet wach ndir ya kho,find_worker,mason,synth
dork dork repas ta3 khetana jour el jem3a wallah ghir 7asel,urgent_service,caterer,synth
porte mkessra 3awnouni,find_worker,carpenter,synth
عندي نديرو درابزين حديد للدرج ونحتاج واحد يصلحهالي,find_worker,welder,synth
راني نحوس على خدمة نخدمها، واش كاين بلايص؟ ياخو,out_of_scope,none,synth
chkoun 3ando numero nta3 menage f Tiaret?,find_worker,cleaner,synth
راهي عندي الدرج الخشبي يزقزق وحاصل بارك الله فيكم,find_worker,carpenter,synth
ياخو واش الخلاص يكون كاش ولا بالكارطة؟,app_question,none,synth
عندي نحتاج تنظيف الدار قبل ما نسكنو فيها,find_worker,cleaner,synth
ياخو واش هي الأسعار تاع طباخة في سطيف؟,price_inquiry,caterer,synth
"bonjour, ch7al ydir electricien f Boumerdes?",price_inquiry,electrician,synth
شحال نخلص باش نصلح اللافابو راه يفويتي؟,price_inquiry,plumber,synth
repeindre la façade ta3 dar 3awnouni,find_worker,painter,synth
wach men film mli7 nchoufou lyoum,out_of_scope,none,synth
وين نشري ماكينة خياطة جديدة في برج بوعريريج؟,out_of_scope,none,synth
وين نلقى بيتزيريا مليحة في تيارت؟,out_of_scope,none,synth
ch7al taman bach ndir four ma yeskhonch?,price_inquiry,appliance_repair,synth
نحب نديار فو بلافون بلاكو في الصالون عاونوني,find_worker,plasterer,synth
sa7bi kifach rah el jaw f Bordj Bou Arreridj?,out_of_scope,none,synth
chkoun 3ando numero ta3 bennay f Chlef?,find_worker,mason,synth
rani n7awes 3la bennay f Tizi Ouzou,find_worker,mason,synth
ch7al ykalefni مول السودير pour une journee?,price_inquiry,welder,synth
واش هي الأسعار نتاع demenageur في Jijel؟,price_inquiry,mover,synth
بليز trisyan في Chlef دورك دورك، الديجونكتور يطيح ديما,urgent_service,electrician,synth
wach kayen wa7ed y3aweni f khedma f dar qrib meni f Mostaganem?,find_worker,none,synth
combien coute un لي يصلح الماشينات?,price_inquiry,appliance_repair,synth
شكون عندو نيميرو تاع مول البناء في غرداية,find_worker,mason,synth
n7awes 3la dentiste mli7 f Tiaret,out_of_scope,none,synth
ch7al ykalefni reparateur machine a laver pour une journee?,price_inquiry,appliance_repair,synth
وين نقرا لانجليزية في بجاية؟,out_of_scope,none,synth
la voiture t7bes f nos tri9 w ma 3reftch win nrou7,find_worker,mechanic,synth
"slm, chkoun y2asli el gazon ta3 jardin?",out_of_scope,none,synth
نحب نشري طوموبيل مستعملة، واش تنصحوني,out_of_scope,none,synth
dalle jdida,find_worker,mason,synth
جاري االي نسأسي هنا على تأني كليماتيزور في سكيكدة,find_worker,ac_repair,synth
ya cheikh comment ca marche l'application?,app_question,none,synth
prof ta3 maths l les cours particuliers,out_of_scope,none,synth
jebs ta3 plafond tah chwiya,find_worker,plasterer,synth
يا جماعة راهي عندي السأف تاع البلاكو طاح منو طرف وحاصل,find_worker,plasterer,synth
les amis devis approximatif: micro-onde mat?,price_inquiry,appliance_repair,synth
3andi mochkla f wifi ta3 djezzy merci,out_of_scope,none,synth
مرحبا بارك الله فيكم,greeting_chitchat,none,synth
عندي السطح يقطر ونحتاج ايتونشيتي في الدار، واش نديار؟,find_worker,mason,synth
ya kho kifach nghayyer profession fel compte ta3i?,app_question,none,synth
win kayen pharmacie 9riba f Setif?,out_of_scope,none,synth
ch7al prix ta3 abonnement par mois?,app_question,none,synth
rani n7awes 3la مول الصباغة f عنابة,find_worker,painter,synth
شحال يكلف الديجونكتور يطيح ديما,price_inquiry,electrician,synth
طباخة تطيب الشخشوخة لمناسبة، شكون يعرف tabbakha مليح؟,find_worker,caterer,synth
restaurant mli7 l le diner f بسكرة,out_of_scope,none,synth
"svp trisyan f Alger vite, nzid des prises fel cuisine",urgent_service,electrician,synth
يعطيكم الصحه، نحوس mecanicien ناشط في Alger,find_worker,mechanic,synth
humidité fel mur 3awnouni,find_worker,mason,synth
compte guest kifach ykhdem? ya kho,app_question,none,synth
نحتاج ماصون يجي غدوة الصباح لـ غرداية,find_worker,mason,synth
نحب نبدل لون الصالون عاونوني,find_worker,painter,synth
rani n7awes 3la plaquiste f Skikda,find_worker,plasterer,synth
بشحال الخدمة نتاع تريسيان تڨريبا؟,price_inquiry,electrician,synth
سلام، الجنان محتاج تنقية وقازون جديد,out_of_scope,none,synth
الله يخليكم الضو مأطوع في الدار كامل ومأدرتش نلأى حل,urgent_service,electrician,synth
restaurant mli7 l le diner f Mostaganem?,out_of_scope,none,synth
الكشابية محتاجة ترگيع، شكون يعرف مول الخياطة مليح,find_worker,tailor,synth
نحوس على ريسطورون غايا للعشاء في غرداية,out_of_scope,none,synth
نبغي وصفة كسكسي بالدجاج وشكرا مسبقا,out_of_scope,none,synth
kifach nghayyer profession fel compte ta3i? wallah ghir 7asel,app_question,none,synth
صحا، واش التطبيق مجاني ولا بالخلاص؟,app_question,none,synth
تقصير الكم تاع القميجة ومازال ما لقيتش لي يصلحها,find_worker,tailor,synth
demenagement men Oran l Alger 3awnouni,find_worker,mover,synth
"3andi tabbakha lel 3ers, chkoun ye3ref cuisiniere mli7?",find_worker,caterer,synth
يعطيكم الصحة، نحوس واحد يعاونني في خدمة في الدار ناشط في سكيكدة,find_worker,none,synth
يا جماعة مرحبا,greeting_chitchat,none,synth
svp ya3tik saha,greeting_chitchat,none,synth
صاحبي وين نشري الزرع والورد للجنان في بجاية؟,out_of_scope,none,synth
"bonjour, kifach nactivi la localisation fel appli?",app_question,none,synth
restaurant mli7 l le diner f تلمسان?,out_of_scope,none,synth
شحال نخلص باش نصلح الما حابس في الدار كامل,price_inquiry,plumber,synth
شحال السوم تاع تريتور,price_inquiry,caterer,synth
nrakeb un lustre f salon chkoun 3ando solution,find_worker,electrician,synth
"rani n7awes 3la khedma nekhdemha, kayen des postes? wallah ghir 7asel",out_of_scope,none,synth
سلام خويا، تحياتي ليكم,greeting_chitchat,none,synth
reparer les volets ta3 fenetres w ma 3reftch win nrou7,find_worker,carpenter,synth
ch7al ykalefni barbier pour une journee,price_inquiry,barber,synth
سلام، كيفاش نمسح الحساب تاعي؟,app_question,none,synth
يا جماعة الما ضعيف ما يطلعش للطابڨ شكون عندو حل,find_worker,plumber,synth
وين نلگى بيتزيريا مليحة في تلمسان؟,out_of_scope,none,synth
معليش تقولي كيفاش راه الطقس في برج بوعريريج؟,out_of_scope,none,synth
win nel9a pizzeria mli7a f Bordj Bou Arreridj,out_of_scope,none,synth
يا خويا شحال يدير خياطة في ورقلة؟,price_inquiry,tailor,synth
ch7al taman bach ndir nettoyage appartement 2bel ma nekriwah?,price_inquiry,cleaner,synth
يا شيخ كيفاش نخدم بهاد التطبيق؟,app_question,none,synth
win nechri machine a coudre f Tlemcen?,out_of_scope,none,synth
الكناپي ولا مصفر من الاولاد ويحتاج غسيل عميق شكون عندو حل,find_worker,cleaner,synth
saha khouya wallah ghir 7asel,greeting_chitchat,none,synth
cas urgent: nettoyage w entretien ta3 la clim,urgent_service,ac_repair,synth
بليز لي يصلح الكليمة في ورقلة دوك دوك، نحتاج نتوايا وصيانة الكليمة قبل الصيف,urgent_service,ac_repair,synth
devis approximatif: roubini rah yfuiti?,price_inquiry,plumber,synth
kifach nghayyer profession fel compte ta3i? merci,app_question,none,synth
rani n7awes 3la mol clima f Oran,find_worker,ac_repair,synth
"bonjour, n7awes 3la dentiste mli7 f Bejaia",out_of_scope,none,synth
الصباغة تقشرت في البيت ومازال ما لقيتش لي يصلحها,find_worker,painter,synth
ارجو المساعدة بسرعة، لاباتري راهي ميتة,urgent_service,mechanic,synth
"svp khayat f Constantine vite, rideaux lel salon sur mesure",urgent_service,tailor,synth
واش التطبيق مجاني ولا بالخلاص؟ والله غير حاصل,app_question,none,synth
nebghi net3allem la couture kayen des cours?,out_of_scope,none,synth
3andi mochkla f wifi ta3 djezzy,out_of_scope,none,synth
peinture nta3 chambre d'enfants 3awnouni,find_worker,painter,synth
sa7bi frigo ma ybaredch!! chkoun yji fissa3?,urgent_service,appliance_repair,synth
نحتاج واحد يعاونني في خدمة في الدار يجي غدوة الصباح لـ تيارت,find_worker,none,synth
congelateur ma yjamedch ... chkoun ysal7hali?,find_worker,appliance_repair,synth
السياج الأخضر تاع الجنان يحتاج تگليم,out_of_scope,none,synth
cas urgent: embrayage yzle9,urgent_service,mechanic,synth
تحياتي ليكم,greeting_chitchat,none,synth
نحب نديار سياج حول الجنان ونحتاج ماصون ديركت توا,urgent_service,mason,synth
les amis merci khouya,greeting_chitchat,none,synth
مستعجل: نحتاج لي ينقل الأثاث اليوم في تيارت,urgent_service,mover,synth
moteur yeskhon bezzaf n7taj mikanisyan tawa dork,urgent_service,mechanic,synth
rani n7awes 3la agent de nettoyage f Setif,find_worker,cleaner,synth
ارجو المساعدة بسرعة، شعري طويل ونحب تحفيفة ديغراديه,urgent_service,barber,synth
شحال السوم تاع واحد يعاونني في خدمة في الدار؟,price_inquiry,none,synth
وين نقرا لانجليزية في بومرداس؟,out_of_scope,none,synth
"slm, bonjour",greeting_chitchat,none,synth
buffet pour fete de fiançailles men fadlkom,find_worker,caterer,synth
دوك دورك نحتاج أرفف للبيرو,urgent_service,carpenter,synth
شكون ربح الكان هاد العام؟,out_of_scope,none,synth
السروال يحتاج تڨصير، شكون يعرف خياطة مليح؟,find_worker,tailor,synth
واش راهي أخبار الماتش تاع البارح؟ يعطيكم الصحة,out_of_scope,none,synth
chkoun 3ando numero ta3 plakist f Ouargla?,find_worker,plasterer,synth
نحوس على ريسطورون مليح للعشاء في بومرداس,out_of_scope,none,synth
ma l9itch mikanisyan disponible f Batna,find_worker,mechanic,synth
سلام خويا، شكون عندو نيميرو تاع electricien في Oran؟,find_worker,electrician,synth
ميناج أسبوعي للفيلا فيسع فيسع ياخو,urgent_service,cleaner,synth
ch7al taman bach ndir la voiture t7bes f nos tri2?,price_inquiry,mechanic,synth
عاونوني! تحفيفة وتدريج شاب للولد وراني حاصل,urgent_service,barber,synth
شحال السوم نتاع عاملة تنظيف؟,price_inquiry,cleaner,synth
wach kayen maçon 9rib meni f Bordj Bou Arreridj? w chokran,find_worker,mason,synth
dorka dork trou kbir fel mur en platre,urgent_service,plasterer,synth
"bonjour, chkoun y9asli el gazon ta3 jardin?",out_of_scope,none,synth
شحال يكلفني مول الكليمة لليوم كامل؟,price_inquiry,ac_repair,synth
نحب نتعلم الخياطة واش كاين تكوين ڨريب؟,out_of_scope,none,synth
"bonjour, n7awes 3la appartement l kra f Blida",out_of_scope,none,synth
عندي الكليمة تطلق ريحة كريهة,find_worker,ac_repair,synth
toute la maison sans courant fissa3 svp,urgent_service,electrician,synth
rani n7awes 3la transport meubles f Jijel,find_worker,mover,synth
يا جماعة علاش ما يوصلنيش الإشعار كي يجاوبني عامل؟,app_question,none,synth
يعطيكم الصحة، نحوس نجار ناشط في برج بوعريريج,find_worker,carpenter,synth
شحال يدير مول الضو في بليدة؟,price_inquiry,electrician,synth
win kayen pharmacie 9riba f Jijel?,out_of_scope,none,synth
التلاجة ما تبردش والمأكلة تخسر من فضلكم,find_worker,appliance_repair,synth
عاونوني! نديرو درابزين حديد للدرج وراني حاصل,urgent_service,welder,synth
من فضلكم شحال السوم تاع لي يصلح الكليمة؟,price_inquiry,ac_repair,synth
je cherche un electricien à Tlemcen,find_worker,electrician,synth
cv? svp,greeting_chitchat,none,synth
urgence!! le placo tqawes mel humidité f Setif,urgent_service,plasterer,synth
win kayen pharmacie 9riba f Annaba? merci,out_of_scope,none,synth
شحال يدير نجار في وهران؟ والله غير حاصل,price_inquiry,carpenter,synth
خويا نحتاج حلاگ للعريس صباح العرس شكون يجي يشوفها,find_worker,barber,synth
les freins ydiro bruit n7taj mikanisyan tawa dork,urgent_service,mechanic,synth
win nechri machine a coudre f Skikda? ya kho,out_of_scope,none,synth
نحتاج نركب سخان الما جديد واش نديار,find_worker,plumber,synth
الكليمة تطلق ريحة كريهة شكون عندو حل,find_worker,ac_repair,synth
besoin d un reparateur climatiseur serieux f Boumerdes,find_worker,ac_repair,synth
