text,intent,profession,source
لازم فام دو ميناج بسرعة تنظيف الدار بعد العرس,urgent_service,cleaner,aug_synonym
chhal ykelf lazem tnedif eddar 9bel ma nseknou fiha?,price_inquiry,cleaner,aug_synonym
نحوس كاميو صغير ننقل بيه الأثاث، شكون يعرف لي ينقل الأثاث مليح؟,find_worker,mover,aug_synonym
لازم نتوايا وصيانة الكليمة قبل الصيف قبل العيد,find_worker,ac_repair,aug_synonym
chkoun 3ando numero ta3 wa7ed y3aweni f khedma f appartement f Chlef? w chokran f manti9a ba3ida,find_worker,none,aug_synonym
3awnouni repeindre la façade ta3 villa w rani 7asel rabi y7afdkom,urgent_service,painter,aug_synonym
نبغي مول البلاكو بسرعة تركيب بلاكو بلاتر مع السبوتات,urgent_service,plasterer,aug_synonym
نحوس نزيد بيت فوأ السطح فيسع فيسع والله غير حاصل,urgent_service,mason,aug_synonym
نحتاج بلومبيي شاطر في تيارت,find_worker,plumber,aug_synonym
bghit reparateur machine a laver lyouma wla ghodwa,find_worker,appliance_repair,aug_synonym
lazem mol l placo mli7 f Bejaia,find_worker,plasterer,aug_synonym
bghit tabbakha bsor3a traiteur pour f tour ramadan,urgent_service,caterer,aug_synonym
ياخو خصني sebbak غايا في Chlef ما عادش يتحمل,find_worker,plumber,aug_synonym
عافاكم: ارجو المساعدة بسرعة، نحوس تريتور لفطور رمضان لعائلة كبيرة قبل الصيف,urgent_service,caterer,aug_synonym
demenagement ta3 bureau f appartement,find_worker,mover,aug_synonym
نحوس طياب للوليمة نهار السبت والدار كلها,find_worker,caterer,aug_synonym
mst3jl: n7awes wa7d y3awnny fy khdma fy aldar alywm fy tyzy wzw fy fyla,urgent_service,none,aug_synonym
lazem wa7d y9es l7chich ta3 jardin,out_of_scope,none,aug_synonym
khesni plombi mli7 f Batna,find_worker,plumber,aug_synonym
لازم مرا تعاون ماما في قضيان الدار ونحتاج واحد يصلحهالي,find_worker,cleaner,aug_synonym
"y3etikm ls7a, nhawes moul el jbes nacht fi el jzair l3asma f appartement cha3biya",find_worker,plasterer,aug_synonym
نحوس واحد يقص الحشيش تاع الجنان والله غير حاصل,out_of_scope,none,aug_synonym
شحال يدي لي يدير الميناج باش نبغي تنظيف الدار قبل ما نسكنو فيها,price_inquiry,cleaner,aug_synonym
الفيلا فيها ميناج أسبوعي للفيلا من سيمانة كاملة عندو سمعة,find_worker,cleaner,aug_synonym
توا توا خصني تركيب كليمة جديدة,urgent_service,ac_repair,aug_synonym
نبغي صباغة السقف والدار كلها,find_worker,painter,aug_synonym
repeindre la façade ta3 appartement chkoun y3aref peintre,find_worker,painter,aug_synonym
يعطيكم الصحة، نحوس واحد يعاونني في خدمة في الفيلا ناشط في الشلف,find_worker,none,aug_synonym
n7taj couturiere nchit f Annaba,find_worker,tailor,aug_synonym
urgent: mset3ejle: n7awes blakist lyoum fi boumredas,urgent_service,plasterer,aug_synonym
khesni barbier bsor3a coiffure a domicile pour le mariage,urgent_service,barber,aug_synonym
عطوني فكرة على الثمن تاع الموتور يسخن كثير,price_inquiry,mechanic,aug_synonym
ياخو نبغي حماية والدة مريضة في البيت في حديد للفنيترات واش نديار,find_worker,welder,aug_synonym
nettoyage ta3 bit kamla chkoun y3aref agent de nettoyage,find_worker,cleaner,aug_synonym
خصني كهربائي مليح في بليدة,find_worker,electrician,aug_synonym
"saha, bghit mra t3aoun mama f 9dian eddar fissa3 fissa3",urgent_service,cleaner,aug_synonym
ya khouya transporter frigo w machine lazem demenageur tawa dork,urgent_service,mover,aug_synonym
نبغي سباك يجي غدوة الصباح لـ بسكرة,find_worker,plumber,aug_synonym
نحوس مول الحلاقة مليح في بجاية,find_worker,barber,aug_synonym
راهي عندي نقل الحوايج من الفيلا القديمة للجديدة وحاصل,find_worker,mover,aug_synonym
نحتاج لي يرانجي الكليمة بسرعة الكليماتيزور يدير صوت غريب,urgent_service,ac_repair,aug_synonym
مستعجل: نحوس reparateur climatiseur اليوم في Ghardaia في المركز,urgent_service,ac_repair,aug_synonym
لازم لي يدير الميناج يجي غدوة الصباح لـ باتنة في بيت شعبي عندو سمعة كارثة,find_worker,cleaner,aug_synonym
fenetre ma tetsakkarch mzyan w khalas,find_worker,carpenter,aug_synonym
depuis 3 jours 3andna transport nta3 les affaires l bit jdida ma 3adch yet7amel,find_worker,mover,aug_synonym
نحوس لي يدير الميناج بسرعة خصني تنظيف الزجاج والفنيترات تاع الفيلا,urgent_service,cleaner,aug_synonym
"arjou el msa3da bser3a, n7taj tnedif lzjaj walfenitrat nta3 lfila ma n9derch nebbet hakda avant ramadan f villa cha3biya",urgent_service,cleaner,aug_synonym
دورك والدة مريضة في الفيلا في دورك لازم طياب للوليمة نهار السبت,urgent_service,caterer,aug_synonym
نبغي مصلح تلاجات بسرعة اللافيسال تحبس في نص البروغرام,urgent_service,appliance_repair,aug_synonym
شحال يكلف نحوس كاميو صغير ننأل بيه الأثاث؟,price_inquiry,mover,aug_synonym
نحتاج منوزيي مزيان في سطيف,find_worker,carpenter,aug_synonym
البيت فيها نحتاج مرا تعاون ماما في قضيان الدار من سيمانة كاملة,find_worker,cleaner,aug_synonym
خويا نبغي تنظيف الزجاج والفنيترات تاع الفيلا شكون يجي يشوفها,find_worker,cleaner,aug_synonym
نقل عفش عروسة في البيت,find_worker,mover,aug_synonym
الكليمة تطلق ريحة كريهة في المنزل,find_worker,ac_repair,aug_synonym
tabbakha tji ttayeb f villa chkoun y3aref traiteur,find_worker,caterer,aug_synonym
khesni menuisier mli7 f Alger,find_worker,carpenter,aug_synonym
khesni wa7d yqes el 7chich ta3 el jnan,out_of_scope,none,aug_synonym
عاونوني! الما حابس في البيت كامل وراني حاصل راه خطير,urgent_service,plumber,aug_synonym
canalisation msdouda w bit kamla,find_worker,plumber,aug_synonym
n7awes mecanicien mli7 f Batna,find_worker,mechanic,aug_synonym
n7awes cuisiniere bsor3a buffet pour fete de fiançailles,urgent_service,caterer,aug_synonym
نبغي déménageur يجي غدوة الصباح لـ Oran,find_worker,mover,aug_synonym
نحتاج مرا تعاون ماما في قضيان الدار!! لازم واحد يجي فيسع,urgent_service,cleaner,aug_synonym
عندي قنوات الما تاع البيت قدام يسقطو ونحتاج واحد يصلحهالي راه خطير,find_worker,plumber,aug_synonym
الله يرحم الوالدين: عندي خصني تنظيف الزجاج والفنيترات تاع الفيلا في الدار، واش نديار؟,urgent_service,cleaner,aug_synonym
extension ta3 dar f villa,find_worker,mason,aug_synonym
مشكلة في البيت الكم تاع الفيستة طويل ويحتاج تقصير,find_worker,tailor,aug_synonym
khesni tiab lloulima nhar el sbet 3aounouni,find_worker,caterer,aug_synonym
dlouni 3la msel7 tlajat chatr wme3qoul khtar kthir,find_worker,appliance_repair,aug_synonym
نبغي واحد يقص الحشيش نتاع الجنان,out_of_scope,none,aug_synonym
khesni déménageur mli7 f Bejaia,find_worker,mover,aug_synonym
نحتاج بلاكيست شاطر في جيجل,find_worker,plasterer,aug_synonym
"arjou lmsa3da bser3a, n7eb nrakeb lambat lid f appartement kamel",urgent_service,electrician,aug_synonym
khesni maçon mli7 f Tizi Ouzou,find_worker,mason,aug_synonym
coupe pour les enfants avant la rentrée w villa kamla,find_worker,barber,aug_synonym
drwry: n7b nzyd bryza jdyda fy albyrw!! n7awes wa7d yjy fys3 fy fyla,urgent_service,electrician,aug_synonym
عندي خصني نتوايا وصيانة الكليمة قبل الصيف في الدار، واش نديار؟,find_worker,ac_repair,aug_synonym
نحتاج مول البلاكو برشا في سطيف,find_worker,plasterer,aug_synonym
3andi 3otel vidange w les filtres,find_worker,mechanic,aug_synonym
نحوس واحد يعاونني في خدمة في الدار مليح في باتنة من الصيف,find_worker,none,aug_synonym
نحوس ناقل العفش اليوم أو غدوة,find_worker,mover,aug_synonym
نبغي تركيب سونيري تاع الباب هاذ الأسبوع,find_worker,electrician,aug_synonym
حلاقة في البيت لشيخ كبير ما يقدرش يخرج ونحتاج coiffeur ديركت توا,urgent_service,barber,aug_synonym
nbeddel couleur ta3 salon w khesni wa7ed yssal7hali,find_worker,painter,aug_synonym
tabbakha tji ttayeb f appartement 3afakom,urgent_service,caterer,aug_synonym
نحفف وندير اللحية عند الفيلا قبل العيد,find_worker,barber,aug_synonym
كليمة الطوموبيل ما تبردش!!! نحوس واحد يجي فيسع,urgent_service,mechanic,aug_synonym
مشكلة في المنزل نحتاج طياب للوليمة نهار السبت,find_worker,caterer,aug_synonym
lazem kahrabji barcha fi tizi wzou professionnel,find_worker,electrician,aug_synonym
عافاكم: خصني حلاق يجي غدوة الصباح لـ برج بوعريريج,urgent_service,barber,aug_synonym
khesni mécanicien mli7 f Blida,find_worker,mechanic,aug_synonym
نحوس على ريسطورون مزيان للعشاء في بومرداس,out_of_scope,none,aug_synonym
خصني صباغ بسرعة نحتاج صباغة السقف,urgent_service,painter,aug_synonym
nheb nsebgh villa 2bel l3id chkoun 3nedou 7l svp,find_worker,painter,aug_synonym
صحا، نبغي خياط مليح في برج بوعريريج مع الحر الشديد هذا,find_worker,tailor,aug_synonym
traiteur pour mariage 100 personnes khesni cuisiniere tawa dork rabi y7afdkom,urgent_service,caterer,aug_synonym
prise ma7rou9a f appartement,find_worker,electrician,aug_synonym
لازم نتوايا وصيانة الكليمة قبل الصيف عافاكم,urgent_service,ac_repair,aug_synonym
نبغي عاملة تنظيف مليح في عنابة,find_worker,cleaner,aug_synonym
توا توا: عندي حلاگة في المنزل لشيخ كبير ما يگدرش يخرج ونحتاج واحد يصلحهالي بالضمان في المدينة الجامعية,find_worker,barber,aug_synonym
demenagement men Oran l Alger n7awes déménageur tawa drouk ce mois,urgent_service,mover,aug_synonym
ya kho douk dork extension nta3 appartement,urgent_service,mason,aug_synonym
n7awes 7addad mli7 f Setif,find_worker,welder,aug_synonym
مستعجل: نبغي reparateur عندي محل في climatiseur اليوم في Ghardaia,urgent_service,ac_repair,aug_synonym
حلاڨة في الفيلا لشيخ كبير ما يڨدرش يخرج واش نديار بالضمان في عمارة قديمة,find_worker,barber,aug_synonym
راهي عندي نقل الحوايج من البيت القديمة للجديدة وحاصل مع الحر الشديد هذا,find_worker,mover,aug_synonym
نبغي مول الميكانيك شاطر في سكيكدة,find_worker,mechanic,aug_synonym
مشكلة في الفيلا تصليح سودير في السلم الحديدي,find_worker,welder,aug_synonym
"urgent: saha, mset3ejle: n7awes barbier lyoum f Tiaret khtar bezzaf vendredi",urgent_service,barber,aug_synonym
مشكلة في المنزل الپاركي تاع البيت تخرب,find_worker,carpenter,aug_synonym
darori tabbakha tji ttayeb f appartement,urgent_service,caterer,aug_synonym
khesni femme de ménage bsor3a nettoyage profond,urgent_service,cleaner,aug_synonym
نديرو درابزين حديد للدرج في الفيلا,find_worker,welder,aug_synonym
fissures kbar fel 7it f appartement,find_worker,mason,aug_synonym
نحوس تركيب كليمة جديدة واش نديار,find_worker,ac_repair,aug_synonym
نحتاج ميكانيكي بسرعة الموتور يسخن كثير,urgent_service,mechanic,aug_synonym
peinture ta3 villa kamla ma yetakhharech,urgent_service,painter,aug_synonym
sbagha el abouab walfenitrat!! lazem wa7d yji fissa3 mjarreb,urgent_service,painter,aug_synonym
3andi mochkil nettoyage ta3 villa ba3d le demenagement,find_worker,cleaner,aug_synonym
لازم ناقل العفش مليح في مستغانم نهار السبت الصباح مضمون,find_worker,mover,aug_synonym
n7taj plombier nchit f Bejaia,find_worker,plumber,aug_synonym
الميكروند مات، شكون يعرف لي يرانجي الماشينات مليح؟ من الأمطار,find_worker,appliance_repair,aug_synonym
n7taj wa7d y3aweni f khdema fi appartement yji ghodwa el sba7 l batna f dawahi,find_worker,none,aug_synonym
repeindre la façade ta3 villa wach ndir,find_worker,painter,aug_synonym
مستعجل: لازم لي يسالح الكليمة اليوم في بليدة,urgent_service,ac_repair,aug_synonym
khesni mol clima mli7 f Oran,find_worker,ac_repair,aug_synonym
نحوس مول البلاكو مليح في باتنة,find_worker,plasterer,aug_synonym
الله يخليكم خصني كاميو صغير ننقل بيه الأثاث ومقدرتش نلقى حل نهار الأحد العشية,urgent_service,mover,aug_synonym
mset3ejle: lazem électricien lyoum f Setif,urgent_service,electrician,aug_synonym
مستعجل: خصني صباغ اليوم في بسكرة,urgent_service,painter,aug_synonym
n7taj najjar mzyan f Tizi Ouzou,find_worker,carpenter,aug_synonym
بليز: البورطاي ما عادش يتسكر مزيان والله غير حاصل,urgent_service,welder,aug_synonym
moteur yeskhon barcha f dar,find_worker,mechanic,aug_synonym
besoin vite: n7awes plaquiste yji ghedwa el sba7 l Bordj Bou Arreridj,urgent_service,plasterer,aug_synonym
البيت فيها نبغي نزيد بريزة جديدة في البيرو من سيمانة كاملة رخيص,find_worker,electrician,aug_synonym
3awnouni repeindre la façade ta3 appartement w rani 7asel rabi y7afdkom,urgent_service,painter,aug_synonym
خصني مول الحلاقة مليح في تيزي وزو,find_worker,barber,aug_synonym
voiture ma techa3lch n7awes mikanisyan tawa dork,urgent_service,mechanic,aug_synonym
نديرو مارشات قدام باب البيت يخوف,find_worker,mason,aug_synonym
الفيلا فيها خياطة ريدو للصالون من سيمانة كاملة,find_worker,tailor,aug_synonym
nettoyage ta3 bit kamla men fadlkom,find_worker,cleaner,aug_synonym
lazem maçon bsor3a fissures kbar fel 7it,urgent_service,mason,aug_synonym
سلام، نحب نصبغ الفيلا گبل العيد، شكون يعرف دهان مليح؟,find_worker,painter,aug_synonym
appartement fiha tre9i3 ljakita el 9dima mn simana kamla,find_worker,tailor,aug_synonym
شحال يكلف نبغي صبغة ومشطة في البيت,price_inquiry,barber,aug_synonym
"arjou lmsa3da bser3a, nbedlou appartement lchher el jai wne7tajou n9el el 9ch ya kho",urgent_service,mover,aug_synonym
لازم traiteur مليح في Ouargla,find_worker,caterer,aug_synonym
نحوس طياب للوليمة نهار السبت واش نديار,find_worker,caterer,aug_synonym
n7awes kwafur bsor3a coupe + barbe w contour,urgent_service,barber,aug_synonym
chkoun 3ando numero nta3 sebbagh f Batna? sari3 demain matin f appartement cha3biya,find_worker,painter,aug_synonym
darori: villa fiha lkchabia m7etaja tre9i3 mn simana kamla f 3amara 9dima ce mois,find_worker,tailor,aug_synonym
"لازم بسرعة: tnedif el moukit walkenaپi, chkoun y3erf li ydir el minaj mli7",urgent_service,cleaner,aug_synonym
lbourtai ma 3adch ytesker chater wne7taj l7am dirket tawa avant l ete,urgent_service,welder,aug_synonym
لازم مول الميكانيك مليح في تيزي وزو,find_worker,mechanic,aug_synonym
bghit coiffeur bsor3a coupe pour les enfants avant la rentrée,urgent_service,barber,aug_synonym
مشكلة في المنزل الما حابس في المنزل كامل,find_worker,plumber,aug_synonym
n7awes reparateur machine a laver bsor3a lave-vaisselle y7bes f nos,urgent_service,appliance_repair,aug_synonym
حلاقة في المنزل لشيخ كبير ما يقدرش يخرج بسرعة,urgent_service,barber,aug_synonym
khouya bghit 3mal ynezlouli l3fech mn el tabq el khams chkoun yji ychoufha,find_worker,mover,aug_synonym
مستعجل: البيت فيها تقصير الكم تاع القميجة من سيمانة كاملة,urgent_service,tailor,aug_synonym
bghit mol l placo bsor3a le platre ta3 plafond tcheqqeq,urgent_service,plasterer,aug_synonym
خصني تقني كليماتيزور بسرعة الكليماتيزور يدير صوت غريب,urgent_service,ac_repair,aug_synonym
khouya lazem ntouaia wsiana la clim qbel lsif chkoun yji ychoufha,find_worker,ac_repair,aug_synonym
n7awes nbeddel el kablaj l9dim ta3 eddar!! n7taj wa7d yji fissa3,urgent_service,electrician,aug_synonym
اللافيسال تحبس في نص البروغرام!! نحوس واحد يجي فيسع في المدينة الجامعية ياسر مليح يزيد كل يوم,urgent_service,appliance_repair,aug_synonym
nheb nzid prise jdida fi el birou!! khesni wa7d yji fissa3 merci cette semaine,urgent_service,electrician,aug_synonym
moteur yeskhon wajed had semana,find_worker,mechanic,aug_synonym
mst3jl: bghit mnwzyy alywm fy skykda y3tykm als7a fy 7y raqy,urgent_service,carpenter,aug_synonym
chauffe-eau ma yeskhonch w n7awes wa7ed yssal7hali,find_worker,plumber,aug_synonym
عاجل: مستعجل: خصني تريسيان اليوم في بجاية,urgent_service,electrician,aug_synonym
خصني طباخة لعرس مية نفر يخوف,find_worker,caterer,aug_synonym
واش ككايينشي لي يخدم الكلمية گري بمن برج بوعريريج؟ قبل الشتتا,find_worker,ac_repair,aug_synonym
لازم عاملة تنظيف بسرعة تنظيف الموكيت والكناپي,urgent_service,cleaner,aug_synonym
n7awes reparateur climatiseur bsor3a nettoyage w entretien ta3 la clim,urgent_service,ac_repair,aug_synonym
نحتاج تنظيف المنزل قبل ما نسكنو فيها قبل العيد,find_worker,cleaner,aug_synonym
عندي لازم عندنا شركة في طياب للوليمة نهار السبت ونحتاج واحد يصلحهالي,find_worker,caterer,aug_synonym
نبدلو المنزل الشهر الجاي ونحتاجو نقل القش واش نديار يعطيكم الصحة,find_worker,mover,aug_synonym
واش هي الأسعار تاع واحد يعاونني في خدمة في البيت في غرداية؟,price_inquiry,none,aug_synonym
الكليماتيزور يدير صوت غريب شكون يعرف لي يخدم الكليمة,find_worker,ac_repair,aug_synonym
ضروري لازم عمال ينزلولي العفش من الطابق الخامس,urgent_service,mover,aug_synonym
المنزل عندنا شركة في فيها نبغي نزيد بريزة جديدة في البيرو من سيمانة كاملة,find_worker,electrician,aug_synonym
لازم مصلح تلاجات مليح في سطيف,find_worker,appliance_repair,aug_synonym
n7awlou l appartement jdida f nefs el 7ay f dar,find_worker,mover,aug_synonym
الضو مقطوع في الفيلا كامل من فضلكم الله يخليك,find_worker,electrician,aug_synonym
lazem khayat mli7 f Constantine,find_worker,tailor,aug_synonym
cas urgent: placo avec spots led f bit cha3biya,urgent_service,plasterer,aug_synonym
واش هي الأسعار تاع واحد يعاونني في خدمة في الفيلا في غرداية؟,price_inquiry,none,aug_synonym
مستعجل: نحوس مول السودير اليوم في مستغانم,urgent_service,welder,aug_synonym
نحتاج مول السباكة مزيان في جيجل,find_worker,plumber,aug_synonym
نحتاج كهربائي بسرعة نبغي نبدل الكابلاج القديم تاع الدار,urgent_service,electrician,aug_synonym
porte mkessra w lazem wa7ed yssal7hali,find_worker,carpenter,aug_synonym
le placo tqawes mel humidité w bghit wa7ed yssal7hali,find_worker,plasterer,aug_synonym
خصني طباخة لعرس مية نفر والدار كلها,find_worker,caterer,aug_synonym
dar fiha lazem tiab lloulima nhar lsbet mn simana kamla,find_worker,caterer,aug_synonym
صاحبي عاونوني! راسي شعث كثير ونحتاج نحفف وراني حاصل,urgent_service,barber,aug_synonym
لازم حلاق بسرعة حلاقة اللحية والتحديد,urgent_service,barber,aug_synonym
نبغي مول الطياب مليح في تيزي وزو,find_worker,caterer,aug_synonym
بليز لي يرانجي اللماشينا تفي بومدرااس ضركا ضركا، المكريوند ماتف ي المدينة الجامعية,urgent_service,appliance_repair,aug_synonym
نحتاج مول السودير بسرعة البورطاي ما عادش يتسكر مزيان,urgent_service,welder,aug_synonym
بليز منوزيي في تلمسان دورك دورك، الفنيترة ما تسكرش شاطر في المدينة الجامعية,urgent_service,carpenter,aug_synonym
خصني كاميو صغير ننقل بيه الأثاث,find_worker,mover,aug_synonym
الكليمة والدة مريضة في المنزل في تطلگ ريحة كريهة واش نديار,find_worker,ac_repair,aug_synonym
bghit tiab lloulima nhar el sbet 3aounouni,find_worker,caterer,aug_synonym
ضروري البيت محتاجة تنظيف عميق,urgent_service,cleaner,aug_synonym
"bliz moul ltiab fi tizi wzou dork dork, khesni tritour lfetour rmedan l3aila kbira",urgent_service,caterer,aug_synonym
soudure ta3 porte metallique w lazem wa7ed yssal7hali,find_worker,welder,aug_synonym
مستعجل: لازم دهان اليوم في بومرداس,urgent_service,painter,aug_synonym
الطفل يحتاج يحفف قبل المدرسة في الفيلا,find_worker,barber,aug_synonym
construire un mur fel jardin khesni maçon tawa dork,urgent_service,mason,aug_synonym
lazem mnouzii mlih f ljzair el 3asma,find_worker,carpenter,aug_synonym
عاونوني! نديرو مارشات گدام باب الفيلا وراني حاصل,urgent_service,mason,aug_synonym
لازم مول الجبس بسرعة نحب نخبي الكابلاج بحيط بلاكو,urgent_service,plasterer,aug_synonym
n7awes soudeur bsor3a reparation grille ta3 fenetre,urgent_service,welder,aug_synonym
الموتور يسخن بزاف!! خصني واحد يجي فيسع اليوم أو غدوة,urgent_service,mechanic,aug_synonym
نبغي كوافور يجي للدار نهار العرس فيسع فيسع من الرطوبة,urgent_service,barber,aug_synonym
3andi peinture ta3 appartement kamla serieux,find_worker,painter,aug_synonym
خصني تركيب سونيري تاع الباب واش نديار,find_worker,electrician,aug_synonym
rani n7awes 3la wa7ed y3aweni f khedma f appartement f Jijel,find_worker,none,aug_synonym
المنزل فيها الكليمة تجري الما من الداخل من سيمانة كاملة يعطيكم الصحة من الشتا الباردة,find_worker,ac_repair,aug_synonym
شحال السوم نتاع لي يرانجي الكليمة,price_inquiry,ac_repair,aug_synonym
خصني فيدونج وتبديل الفيلترات ونحتاج واحد يصلحهالي,find_worker,mechanic,aug_synonym
bit fiha n7oul mn wheran lle3asma wne7taj n2el el 3fech mn simana kamla pas cher,find_worker,mover,aug_synonym
n7awes 7addad bsor3a cloture en fer te7taj soudure,urgent_service,welder,aug_synonym
نحوس واحد يعاونني في خدمة في المنزل غايا في الشلف معقول,find_worker,none,aug_synonym
les freins ydiro bruit w lazem wa7ed yssal7hali,find_worker,mechanic,aug_synonym
يا خويا نحوس تركيب كليمة جديدة فيسع فيسع الأسبوع هذا ناشط,urgent_service,ac_repair,aug_synonym
bghit fam dou minaj yji ghodwa el sba7 l msetghanm,find_worker,cleaner,aug_synonym
ترقيع الجاكيطة القديمة في الفيلا,find_worker,tailor,aug_synonym
جاري قالي نسقسي هنا على واحد يعاونني في خدمة في الفيلا في الجزائر العاصمة في الضواحي قبل العيد بيومين,find_worker,none,aug_synonym
n7taj sebbak nchit fi batna,find_worker,plumber,aug_synonym
خصني تنظيف الدار قبل ما نسكنو فيها شكون يعرف لي يدير الميناج,find_worker,cleaner,aug_synonym
نبدلو البيت الشهر الجاي ونحتاجو نڨل الڨش ونحتاج لي ينڨل الأثاث ديركت توا,urgent_service,mover,aug_synonym
الكليمة تطلق ريحة كريهة ونحتاج لي يسالح الكليمة ديركت توا,urgent_service,ac_repair,aug_synonym
coupe pour les enfants avant la rentrée w khesni wa7ed yssal7hali,find_worker,barber,aug_synonym
les murs mkharbchin ye7tajo enduit wach ndir f villa cha3biya,find_worker,painter,aug_synonym
نحوس عمال ينزلولي العفش من الطابق الخامس شكون يعرف ديمناجور,find_worker,mover,aug_synonym
bghit najjar mli7 f Batna,find_worker,carpenter,aug_synonym
khesni 7addad bsor3a portail ta3 garage mkasser,urgent_service,welder,aug_synonym
n7awes reparateur climatiseur mli7 f Alger,find_worker,ac_repair,aug_synonym
عافاكم: شحال تكلف خدمة: نبدلو المنزل الشهر الجاي ونحتاجو نقل القش؟,price_inquiry,mover,aug_synonym
bghit soudeur bsor3a cloture en fer te7taj soudure,urgent_service,welder,aug_synonym
3awnouni coiffeur yji l villa w rani 7asel,urgent_service,barber,aug_synonym
نبغي ميكانيكي غايا في وهران,find_worker,mechanic,aug_synonym
نحتاج تنظيف المنزل قبل ما نسكنو فيها وخلاص,find_worker,cleaner,aug_synonym
نبغي سباك بسرعة اللافابو راه يفويتي,urgent_service,plumber,aug_synonym
نبغي مرا تعاون ماما في قضيان الدار هاذ الأسبوع,find_worker,cleaner,aug_synonym
grille de protection lel fenetres f villa,find_worker,welder,aug_synonym
khesni électricien nchit f Setif,find_worker,electrician,aug_synonym
نحب طباخة تجي تطيب في الفيلا لمناسبة ما يتأخرش,urgent_service,caterer,aug_synonym
mset3ejle: n7awes électricien lyoum f Setif,urgent_service,electrician,aug_synonym
n7taj mécanicien barcha f Constantine,find_worker,mechanic,aug_synonym
نحوس بنّاء مليح في بومرداس,find_worker,mason,aug_synonym
frigo ma ybaredch w lazem wa7ed yssal7hali,find_worker,appliance_repair,aug_synonym
نبغي بنّاء بصح في بسكرة الأسبوع هذا,find_worker,mason,aug_synonym
مشكلة في البيت نحتاج حلاق للعريس صباح العرس,find_worker,barber,aug_synonym
mset3jle: khesni blakkist lyouum fii boumreds,urgent_service,plasterer,aug_synonym
n7awes réparateur électroménager bsor3a machine a laver tejri el ma men ta7t,urgent_service,appliance_repair,aug_synonym
يا شيخ ارجو المساعدة بسرعة، الكارلاج نتاع الحمام تقلع وولى يجمع الما ياسر شاطر,urgent_service,mason,aug_synonym
الميكروند مات، شكون يعرف لي يسالح الماشينات مليح؟,find_worker,appliance_repair,aug_synonym
نحب طباخة تجي تطيب في المنزل لمناسبة عاونوني,find_worker,caterer,aug_synonym
نحوس ناقل العفش بسرعة ديمناجمون كامل للدار,urgent_service,mover,aug_synonym
محتاج لي يخدم الماشينات بسرعة,find_worker,appliance_repair,aug_synonym
clim ma tberredch lazem mol clima tawa dork merci,urgent_service,ac_repair,aug_synonym
لازم تنظيف الزجاج والفنيترات تاع الفيلا ونحتاج فام دو ميناج ديركت توا معقول,urgent_service,cleaner,aug_synonym
نحوس بسرعة: نغطيو البيام نتاع البلافون بالجبس ونحتاج مول الجبس ديركت دوك قبل العيد بيومين,urgent_service,plasterer,aug_synonym
cas urgent: brushing w couleur f appartement catastrophe,urgent_service,barber,aug_synonym
lampe techmel w tetfa wa7edha f bit,find_worker,electrician,aug_synonym
شحال الثمن تاع الفنيترة ما تسكرش بصح,price_inquiry,carpenter,aug_synonym
البيت فيها التلاجة ما تبردش والمأكلة تخسر من سيمانة كاملة نهار الأحد العشية,find_worker,appliance_repair,aug_synonym
n7taj transport meubles bsor3a transport ta3 les affaires l villa jdida,urgent_service,mover,aug_synonym
n7awes transport meubles mli7 f Constantine,find_worker,mover,aug_synonym
نحوس على ريسطورون بصح للعشاء في تيزي وزو,out_of_scope,none,aug_synonym
khesni mol lsbaka appartement f mlih fi batna,find_worker,plumber,aug_synonym
عافاكم: لازم ناقل العفش يجي غدوة الصباح لـ بسكرة,urgent_service,mover,aug_synonym
عاجل لازم نزيد بيت فوق السطح,urgent_service,mason,aug_synonym
خصني نتوايا وصيانه الكليمه قبل الصيف فيسع فيسع,urgent_service,ac_repair,aug_synonym
menage apres travaux w bghit wa7ed yssal7hali,find_worker,cleaner,aug_synonym
traiteur pour mariage 100 personnes f appartement,find_worker,caterer,aug_synonym
عاجل نبغي أرفف للبيرو,urgent_service,carpenter,aug_synonym
الدار فيها لازم كاميو صغير ننقل بيه الأثاث من سيمانة كاملة,find_worker,mover,aug_synonym
bghit menage bsor3a nettoyage ta3 les bureaux,urgent_service,cleaner,aug_synonym
n7awes wa7d yqes l7chich ta3 el jnan,out_of_scope,none,aug_synonym
مستعجل: نحتاج واحد يعاونني في خدمة في الفيلا اليوم في بسكرة اليوم أو غدوة,urgent_service,none,aug_synonym
الله يرحم الوالدين: مستعجل: لازم فام دو ميناج اليوم في عنابة,urgent_service,cleaner,aug_synonym
n7awes sbagha plafond wne7taj dhan dirket tawa,urgent_service,painter,aug_synonym
نحب بورطاي حديد للغاراج!! لازم واحد يجي فيسع من الرطوبة,urgent_service,welder,aug_synonym
khesni réparateur électroménager bsor3a congelateur ma yjamedch,urgent_service,appliance_repair,aug_synonym
نبغي خياطة مليح في بليدة,find_worker,tailor,aug_synonym
lazem maçon lyouma wla ghodwa,find_worker,mason,aug_synonym
mochkla f bit soudure ta3 porte metallique,find_worker,welder,aug_synonym
نحب نخبي الكابلاج بحيط بلاكو في الفيلا,find_worker,plasterer,aug_synonym
n7awes tarkib klima jdida mn fdelkem,find_worker,ac_repair,aug_synonym
رتوش خفيف على روبة السهرة في البيت,find_worker,tailor,aug_synonym
n7awes 7addad bsor3a nheb ndir porte blindée,urgent_service,welder,aug_synonym
