text,intent,profession,source
3nedi mchekla f el wifi ta3 djizi merci,out_of_scope,none,synth
الباب تاع الكوزينة تكسر عاونوني,find_worker,carpenter,synth
سلام خويا، نقدر نلقى حلاق يجي اليوم لـ جيجل؟,find_worker,barber,synth
راهي عندي نحب نديار كوزينة خشب على قياس وحاصل,find_worker,carpenter,synth
menage ba3d la fete n7taj menage tawa drouk,urgent_service,cleaner,synth
3nedi n7taj ntouaia wsiana el klima 9bel lsif wallah ghir 7asel,find_worker,ac_repair,synth
ياخو الدار فيها الطواليت محبوسة والما يطلع من سيمانة كاملة,find_worker,plumber,synth
دلوني على حلاگ شاطر ومعگول,find_worker,barber,synth
buffet pour fete de fiançailles ... chkoun ysal7hali? rabi y7afdkom,find_worker,caterer,synth
التابلو الكهربائي اديم ويخوف,find_worker,electrician,synth
عاونوني! كسكسي لخمسين نفر لصدقة وراني حاصل,urgent_service,caterer,synth
خويا الكليماتيزور يدير صوت غريب شكون يجي يشوفها,find_worker,ac_repair,synth
"bonjour, svp peintre f Bejaia vite, repeindre la façade ta3 dar",urgent_service,painter,synth
راهي عندي فو بلافون مع اضاءة مخبية وحاصل,find_worker,plasterer,synth
kifech nchark f el 3roud ta3 el khdemat?,app_question,none,synth
نحب حماية حديد للفنيترات ونحتاج سودور ديركت توا,urgent_service,welder,synth
restaurant zin l le diner f Constantine?,out_of_scope,none,synth
wach kayen لي يدير الميناج 9rib meni f بسكرة?,find_worker,cleaner,synth
وين نشري الزرع والورد للجنان في بليدة؟,out_of_scope,none,synth
rani n7awes 3la مصلح تلاجات f جيجل,find_worker,appliance_repair,synth
من فضلكم نحوس وصفة طاجين حلو للعيد,out_of_scope,none,synth
besoin d un traiteur serieux f Skikda,find_worker,caterer,synth
نحول من وهران للعاصمة ونحتاج نأل العفش من فضلكم,find_worker,mover,synth
ma l9itch agent de nettoyage disponible f Biskra,find_worker,cleaner,synth
حالة مستعجلة: نحب نبدل لون الصالون,urgent_service,painter,synth
combien pour la clim tjamed w t7bes wa7edha?,price_inquiry,ac_repair,synth
je cherche un wa7ed y3aweni f khedma f dar à Batna,find_worker,none,synth
ma lgitch مول الكليمة disponible f بسكرة,find_worker,ac_repair,synth
نحتاج نزيد بيت فوأ السطح فيسع فيسع والله غير حاصل,urgent_service,mason,synth
نحوس على طبيب أسنان مليح في بسكرة,out_of_scope,none,synth
شحال يكلف نحب صباغة غرفة الأطفال بألوان شابة؟,price_inquiry,painter,synth
السطح يقطر ونحتاج ايتونشيتي عاونوني,find_worker,mason,synth
نحب نشري ماشينه صابون جديده شحال السوم؟,out_of_scope,none,synth
طباخة تطيب الشخشوخة لمناسبة فيسع فيسع,urgent_service,caterer,synth
win kayen a9reb sidlia fi msetghanm?,out_of_scope,none,synth
chhal tkelf khdema: es sgaf ta3 el blakou ta7 mnou tref?,price_inquiry,plasterer,synth
عندي الفرينات يديرو صوت يخوف ونحتاج واحد يصلحهالي,find_worker,mechanic,synth
شحال السوم تاع فام دو ميناج,price_inquiry,cleaner,synth
شحال يكلف الدار محتاجة تنظيف عميأ؟,price_inquiry,cleaner,synth
3andi ta7fifa w l7ya,find_worker,barber,synth
البورطاي ما عادش يتسكر مليح والله غير حاصل,find_worker,welder,synth
نحتاج أرفف للبيرو فيسع فيسع,urgent_service,carpenter,synth
"tbakha l7efla el nja7, chkoun y3erf moul el tiab mlih?",find_worker,caterer,synth
win kayen pharmacie 2riba f Boumerdes?,out_of_scope,none,synth
مستعجل: نحتاج mecanicien اليوم في Blida,urgent_service,mechanic,synth
"ya cheikh rani n7awes 3la khedma nekhdemha, kayen des postes?",out_of_scope,none,synth
sba7 lkhir,greeting_chitchat,none,synth
ma l9itch دهان disponible f جيجل,find_worker,painter,synth
عاونوني! نحتاج مرا تعاون ماما في قضيان الدار وراني حاصل يعطيكم الصحة,urgent_service,cleaner,synth
سلام خويا، كيفاش نشارك في العروض نتاع الخدمات؟,app_question,none,synth
شحال يدير خياطة في بليدة؟,price_inquiry,tailor,synth
win nel9a pizzeria mli7a f برج بوعريريج?,out_of_scope,none,synth
ya khouya kifach rah el jaw f وهران?,out_of_scope,none,synth
les prix ta3 trisyan f Mostaganem?,price_inquiry,electrician,synth
شحال نخلص باش نصلح الكليمة ما تسخنش في الشتا,price_inquiry,ac_repair,synth
win nechri gazon w les plantes f عنابة?,out_of_scope,none,synth
rani n7awes 3la électricien f Alger,find_worker,electrician,synth
bche7al el khdema ta3 mecanicien t9eriba?,price_inquiry,mechanic,synth
lbab l7didia khrejt mn blasteha wach ndiar,find_worker,welder,synth
wach men film zin nchoufou lyoum?,out_of_scope,none,synth
دورك دورك نحتاج صباغة السقف,urgent_service,painter,synth
نبغي نديار باب حديد للحوش,find_worker,welder,synth
sa7bi merci bcp,greeting_chitchat,none,synth
"saha, chokran",greeting_chitchat,none,synth
وين نلأى تكوين في النجارة؟,out_of_scope,none,synth
chkoun rbe7 lkan had el 3am,out_of_scope,none,synth
وين نلگى بيتزيريا مليحة في سكيكدة؟,out_of_scope,none,synth
l'appli gratuite wela payante? ya kho,app_question,none,synth
عاونوني! نحب نخيط قندورة للعيد وراني حاصل,urgent_service,tailor,synth
eddar fiha ri7a kabl m7erou9 mn simana kamla,find_worker,electrician,synth
بشحال الخدمة تاع خياط تگريبا,price_inquiry,tailor,synth
"3andi rampe d escalier en fer, chkoun ye3ref soudeur mli7?",find_worker,welder,synth
changer la fermeture ta3 pantalon n7taj couturier tawa drouk,urgent_service,tailor,synth
خويا خياطة ريدو للصالون شكون يجي يشوفها,find_worker,tailor,synth
y3ichk khouya,greeting_chitchat,none,synth
chkoun 3ando numero nta3 mason f Constantine?,find_worker,mason,synth
وين نشري ماكينة خياطة جديدة في ورقلة؟,out_of_scope,none,synth
يعطيكم الصحة، نحوس خياطة ناشط في تيارت,find_worker,tailor,synth
khouya n7eb nzid prise jdida fi el birou chkoun yji ychoufha,find_worker,electrician,synth
transport nta3 les affaires l dar jdida w ma 3reftch win nrou7,find_worker,mover,synth
besoin d un menuisier serieux f Ghardaia,find_worker,carpenter,synth
wach kayen wa7ed y3aweni f khedma f dar 9rib meni f Oran,find_worker,none,synth
عندي نحتاج تنظيف الدار قبل ما نسكنو فيها,find_worker,cleaner,synth
chkoun 3nedou nimirou ta3 mol lbna f batna?,find_worker,mason,synth
واش هي الأسعار تاع خياط في باتنة؟,price_inquiry,tailor,synth
نقدر نلقى دهان يجي اليوم لـ باتنة؟,find_worker,painter,synth
تنظيف الموكيت والكناپي واش نديار,find_worker,cleaner,synth
صاحبي عندي مشكلة في الويفي تاع دجيزي,out_of_scope,none,synth
واش هي الأسعار تاع طباخة في باتنة؟ الله يخليك,price_inquiry,caterer,synth
n7taj mol ltiab mli7 fi tiart,find_worker,caterer,synth
"ya khouya svp réparateur électroménager f Skikda vite, cuisiniere ma tech3elch",urgent_service,appliance_repair,synth
3nedi lbourtai ma 3adch ytesker mli7,find_worker,welder,synth
نحب نتعلم الحلاقة باش نحل صالون,out_of_scope,none,synth
7ala mset3ejla: el tfel y7etaj y7eff gbel lmdersa,urgent_service,barber,synth
واش هي الأسعار تاع لي يدير الميناج في باتنة؟,price_inquiry,cleaner,synth
شحال يكلف تنظيف الموكيت والكناپي؟ وشكرا مسبقا,price_inquiry,cleaner,synth
نحتاج مرا تعاون ماما في قضيان الدار من فضلكم,find_worker,cleaner,synth
devis approximatif: faux plafond avec lumiere indirecte?,price_inquiry,plasterer,synth
dar fiha n7eb nkoumoundi 7louiat tgelidia lle3res mn simana kamla,find_worker,caterer,synth
3andi menage hebdomadaire,find_worker,cleaner,synth
n7taj nzid bit fou9 el ste7 wmazal ma l9itch li ysel7eha w chokran,find_worker,mason,synth
معليش تگولي كيفاه راه الطگس في عنابة؟ يعطيكم الصحة,out_of_scope,none,synth
كيفاش نبدل رڨم تيليفوني في الكونت؟,app_question,none,synth
دلوني على خياطة شاطر ومعقول,find_worker,tailor,synth
صحا، جاري قالي نسقسي هنا على لحّام في سكيكدة,find_worker,welder,synth
grand menage nta3 printemps ... chkoun ysal7hali?,find_worker,cleaner,synth
wach kayen لحّام 9rib meni f تيزي وزو?,find_worker,welder,synth
شحال يكلف الكوزينيار ما يشعلوش البلاكات تاعو؟,price_inquiry,appliance_repair,synth
"3andi tableau electrique 2dim, chkoun ye3ref kahrabji mli7?",find_worker,electrician,synth
واش كاين شي سباك گريب من بسكرة؟,find_worker,plumber,synth
urgence!! cuisiniere ma tech3elch f الجزائر العاصمة,urgent_service,appliance_repair,synth
البيسي تاعي ولا ثگيل ياسر واش نديار؟ ياخو,out_of_scope,none,synth
wech lttebi9 mjani wla balkhelas?,app_question,none,synth
win nle9a ltlebat li b3ethtehm? rabi y7afdkom,app_question,none,synth
win n9era lanjelizia fi bsekra?,out_of_scope,none,synth
les prix ta3 kwafur f Biskra?,price_inquiry,barber,synth
win nel9a pizzeria mli7a f Boumerdes?,out_of_scope,none,synth
راني نحوس على خدمة نخدمها، واش كاين بلايص؟ والله غير حاصل,out_of_scope,none,synth
كيفاش نفعل الموگع باش يلگاوني العمال؟,app_question,none,synth
السطح يقطر ونحتاج ايتونشيتي، شكون يعرف بنّاء مليح؟,find_worker,mason,synth
شحال يكلف البلاط تاع الساحة تحرك وتكسر؟,price_inquiry,mason,synth
واش الأحوال؟ يعطيكم الصحة,greeting_chitchat,none,synth
humidité fel mur wach ndir,find_worker,mason,synth
واش هي الأسعار تاع لي ينقل الأثاث في باتنة؟,price_inquiry,mover,synth
يا جماعة وين نأرا لانجليزية في الشلف؟,out_of_scope,none,synth
sa7bi n7taj wa7d y9es l7chich ta3 jardin,out_of_scope,none,synth
chkoun rbe7 lkan had l3am? rabi y7afdkom,out_of_scope,none,synth
سلام، التابلو الكهربائي قديم ويخوف,find_worker,electrician,synth
khouya nebghi nkhit jba 9sentinia lle3res chkoun yji ychoufha,find_worker,tailor,synth
combien coute un couturier? ya kho,price_inquiry,tailor,synth
شحال نخلص باش نصلح الكونتور يدڨ كي نشعلو زوج ماشينات؟,price_inquiry,electrician,synth
win nel9a les demandes li b3aththom?,app_question,none,synth
n9edr nle9a sbagh yji lyoum l ljzair l3asma? ya kho,find_worker,painter,synth
el balou3a msdouda wmazal ma l2itch li ysel7eha,find_worker,plumber,synth
يا جماعة بريز محروڨة ومازال ما لڨيتش لي يصلحها,find_worker,electrician,synth
الله يبارك عليكم,greeting_chitchat,none,synth
يا خويا نحوس أستاذ يعطي دروس خصوصية في الرياضيات,out_of_scope,none,synth
الله يخليكم نحب نديار مكتبة في الحيط بالبلاكو ومقدرتش نلقى حل,urgent_service,plasterer,synth
khouya ngel bianou mn el tabg el rab3 chkoun yji ychoufha,find_worker,mover,synth
سلام، نحتاج أرفف للبيرو شكون عندو حل,find_worker,carpenter,synth
راهي عندي تريتور للختانة نهار الجمعة وحاصل,find_worker,caterer,synth
وين نشري الزرع والورد للجنان في سطيف؟,out_of_scope,none,synth
je cherche un plombi à Annaba,find_worker,plumber,synth
يعطيك الصحة وشكرا مسبقا,greeting_chitchat,none,synth
من فضلكم واش نقدر نستعمل التطبيق كضيف بلا كونت؟,app_question,none,synth
n7eb nne9l l3fech ldar jdida fissa3 fissa3,urgent_service,mover,synth
les amis ma l9itch menage disponible f Bejaia,find_worker,cleaner,synth
win nle9a tkouin fi el njara,out_of_scope,none,synth
ch7al ydir reparateur climatiseur f Annaba?,price_inquiry,ac_repair,synth
ya khouya bonsoir,greeting_chitchat,none,synth
البيسي تاعي ولا ثڨيل بزااااف واش نديار؟,out_of_scope,none,synth
3aounouni! nseb dala jdida wrani 7asl,urgent_service,mason,synth
وين كاين أگرب صيدلية في الجزائر العاصمة؟,out_of_scope,none,synth
la clim ma tsekhnech f lchta,find_worker,ac_repair,synth
نبغي نخبي الكابلاج بحيط بلاكو شكون عندو حل,find_worker,plasterer,synth
عاونوني! نحب نضيق الروبة من الجناب وراني حاصل,urgent_service,tailor,synth
كليمة الطوموبيل ما تبردش فيسع فيسع,urgent_service,mechanic,synth
عندي قنوات الما تاع الدار قدام يسقطو ونحتاج واحد يصلحهالي,find_worker,plumber,synth
nhedmou 7it wne7lou bab fissa3 fissa3 w chokran,urgent_service,mason,synth
ياخو كيفاش نمسح الحساب تاعي؟,app_question,none,synth
nheb nte3lem lkhiata wach kayen tkouin 9rib? wallah ghir 7asel,out_of_scope,none,synth
win nechri gazon w les plantes f Skikda?,out_of_scope,none,synth
نحوس على طبيب أسنان غايا في عنابة,out_of_scope,none,synth
kifach nkhedm bhad el ttebiq?,app_question,none,synth
dork dork robe soirée sur mesure,urgent_service,tailor,synth
نبغي نركب لافابو جديد في الحمام، شكون يعرف بلومبيي مليح؟,find_worker,plumber,synth
prise ma7rou9a w ma 3reftch win nrou7 merci,find_worker,electrician,synth
نقدر نلقى سودور يجي اليوم لـ مستغانم؟,find_worker,welder,synth
"svp مول البناء f بليدة vite, humidité fel mur",urgent_service,mason,synth
مستعجل: نحتاج reparateur climatiseur اليوم في Ghardaia,urgent_service,ac_repair,synth
wach n9edr nkhedm k3aml wkelian f nfes lw9et?,app_question,none,synth
"arjou el msa3da bser3a, labatri rahi mita merci",urgent_service,mechanic,synth
"saha, nrakeb un lustre f salon n7taj مول الضو tawa dork",urgent_service,electrician,synth
tabbakha lel 3ers fissa3 svp,urgent_service,caterer,synth
cas urgent: nheb ndir porte blindée,urgent_service,welder,synth
"saha, win ncheri blakat blakou baljemla?",out_of_scope,none,synth
دورك دورك نحب نديار پلاكار على قياس,urgent_service,carpenter,synth
سلام خويا، واش التطبيأ يخدم بلا انترنات؟,app_question,none,synth
ya3ychek wallah ghir 7asel,greeting_chitchat,none,synth
نحب نتعلم الخياطة واش كاين تكوين گريب,out_of_scope,none,synth
khouya lma d3if ma ytel3ech lletab9 chkoun yji ychoufha,find_worker,plumber,synth
جاري قالي نسقسي هنا على فام دو ميناج في برج بوعريريج,find_worker,cleaner,synth
شحال السوم تاع مول الجبس؟,price_inquiry,plasterer,synth
تنظيف الموكيت والكناپي,find_worker,cleaner,synth
نحب نشري طوموبيل مستعملة، واش تنصحوني؟ والله غير حاصل,out_of_scope,none,synth
الكليمة ما تسخنش في الشتا من فضلكم,find_worker,ac_repair,synth
3nedi el toumoubil t7ebs f ns ltriq wne7taj wa7d ysel7ehali,find_worker,mechanic,synth
les prix ta3 mécanicien f Tlemcen?,price_inquiry,mechanic,synth
el lh ykhelikm n7eb 7maia 7did llefnitrat wmeqdertech nleqa 7l,urgent_service,welder,synth
من فضلكم شحال يكلفني électricien لليوم كامل؟,price_inquiry,electrician,synth
الله يخليكم نبغي نديار پلاكار على قياس ومقدرتش نلقى حل,urgent_service,carpenter,synth
n7awes 3la dentiste mli7 f Bejaia,out_of_scope,none,synth
عندي نحب ننقل العفش لدار جديدة ونحتاج واحد يصلحهالي,find_worker,mover,synth
شحال يدير كهربائي في مستغانم؟,price_inquiry,electrician,synth
واش نقدر نستعمل التطبيق كضيف بلا كونت؟ وشكرا مسبقا,app_question,none,synth
واش هي الأسعار تاع مول الصباغة في تيارت؟,price_inquiry,painter,synth
nheb لي يدير الميناج yji lyoum l بجاية,find_worker,cleaner,synth
clim tetlok ri7a khayba w ma 3reftch win nrou7,find_worker,ac_repair,synth
وين نلقى بيتزيريا مليحة في Tizi Ouzou,out_of_scope,none,synth
"bonjour, wach kayen soudor 9rib meni f Blida?",find_worker,welder,synth
حففلي راسي ديغراديه ياخو,find_worker,barber,synth
كيفاه نبدل رقم تيليفوني في الكونت؟,app_question,none,synth
يا شيخ يعطيك الصحة,greeting_chitchat,none,synth
نحوس أستاذ يعطي دروس خصوصية في الرياضيات يعطيكم الصحة,out_of_scope,none,synth
n7taj kouafour yji ghedwa el sba7 l wheran,find_worker,barber,synth
راهي عندي الباب تاع الكوزينة تكسر وحاصل,find_worker,carpenter,synth
يعطيكم الصحة، نحوس لي يدير الميناج ناشط في مستغانم,find_worker,cleaner,synth
n7taj moul el mikanik mlih f ghredaia w chokran,find_worker,mechanic,synth
الصباغة تقشرت في البيت شكون عندو حل,find_worker,painter,synth
نحوس على طبيب أسنان زين في تلمسان,out_of_scope,none,synth
devis approximatif: grille de protection lel fenetres?,price_inquiry,welder,synth
depuis 3 jours 3andna seche-linge khasser,find_worker,appliance_repair,synth
nhawes 3la ch2a llekra f lchlef,out_of_scope,none,synth
ارجو المساعدة بسرعة، كي نشعل الماشينة يطيح الضو,urgent_service,electrician,synth
الماشينة تاع الصابون تجري الما من تحت عاونوني,find_worker,appliance_repair,synth
يا خويا تصبحو على خير,greeting_chitchat,none,synth
sa7bi ch7al ydir mol eddaw f skikda?,price_inquiry,electrician,synth
depuis 3 jours 3andna extension nta3 dar w chokran,find_worker,mason,synth
khouya n7taj 3mal ynezlouli l3fech mn el tabq el khams chkoun yji ychoufha,find_worker,mover,synth
couscous l 50 personnes lel sadaga w ma 3reftch win nrou7,find_worker,caterer,synth
نحوس جنايني يقلم الأشجار تاع الجنان وشكرا مسبقا,out_of_scope,none,synth
dorka dork traiteur pour f tour ramadan,urgent_service,caterer,synth
نصب دالة جديدة من فضلكم,find_worker,mason,synth
clima tgatter el ma fissa3 svp,urgent_service,ac_repair,synth
nhawes 3la ristouroun mli7 lle3cha fi Ghardaia,out_of_scope,none,synth
"saha, mset3ejle: n7taj barbier lyoum f Tiaret",urgent_service,barber,synth
ya khouya chhal rahi el sa3a?,out_of_scope,none,synth
win kayen pharmacie 9riba f Annaba,out_of_scope,none,synth
الله يخليكم نديرو حيط بلاكو نأسمو بيه البيت ومأدرتش نلأى حل,urgent_service,plasterer,synth
ch7al ydir bennay f Bordj Bou Arreridj?,price_inquiry,mason,synth
الدار فيها نحتاج كوافور يجي للدار نهار العرس من سيمانة كاملة,find_worker,barber,synth
يا جماعة نحب نتعلم الكهرباء واش كاين تكوين؟,out_of_scope,none,synth
بليز بلاكيست في عنابة دورك دورك، نحب نديار مكتبة في الحيط بالبلاكو,urgent_service,plasterer,synth
واش راهي أخبار الماتش تاع البارح,out_of_scope,none,synth
صحا، شكرا بزاف,greeting_chitchat,none,synth
rani n7awes 3la femme de ménage f Tiaret,find_worker,cleaner,synth
urgence!! porte en fer forgé lel 7ouch f Setif svp,urgent_service,welder,synth
repas nta3 khetana jour el jem3a fissa3 svp,urgent_service,caterer,synth
نحتاج مصلح تلاجات مليح في تيزي وزو,find_worker,appliance_repair,synth
"slm, 3lach les notifications ma yjounich?",app_question,none,synth
نحب ديكور جبس في السگف ونحتاج بلاكيست ديركت توا بارك الله فيكم,urgent_service,plasterer,synth
kifach rah el jaw f Bordj Bou Arreridj?,out_of_scope,none,synth
مستعجل: نحتاج نجار اليوم في سكيكدة,urgent_service,carpenter,synth
من فضلكم نحب نحفف گبل العيد ومازال ما لگيتش لي يصلحها,find_worker,barber,synth
شحال راهي الساعة,out_of_scope,none,synth
les freins ydiro bruit n7taj mécanicien tawa drouk,urgent_service,mechanic,synth
ياخو بليز مول الحلاأة في تلمسان دورك دورك، نحتاج كوافور يجي للدار نهار العرس,urgent_service,barber,synth
chkoun 3ando numero nta3 electricien f Ouargla?,find_worker,electrician,synth
واش كاين شي دهان قريب من بجاية؟,find_worker,painter,synth
نحب نركب لامبات ليد في الدار كامل!! نحتاج واحد يجي فيسع,urgent_service,electrician,synth
kifech nchark fi el 3roud ta3 lkhdemat?,app_question,none,synth
نحتاج صباغة السقف ومازال ما لقيتش لي يصلحها,find_worker,painter,synth
حالة مستعجلة: ريحة كابل محروق,urgent_service,electrician,synth
besoin d un ميكانيكي serieux f اسنطينة,find_worker,mechanic,synth
ya khouya kifech nchouf t2iimat l3aml 2bel ma nkhedm m3ah?,app_question,none,synth
شحال يدير مول الضو في سطيف؟,price_inquiry,electrician,synth
n7taj tritour lfetour rmedan l3aila kbira 3aounouni,find_worker,caterer,synth
يا خويا نبغي حماية حديد للفنيترات واش نديار,find_worker,welder,synth
يعطيكم الصحة، نحوس لي يدير الميناج ناشط في بجاية,find_worker,cleaner,synth
واش التطبيگ يخدم بلا انترنات؟,app_question,none,synth
راهي عندي الكليماتيزور يدير صوت غريب وحاصل,find_worker,ac_repair,synth
cas urgent: nettoyage appartement 9bel ma nekriwah,urgent_service,cleaner,synth
وين نقرا لانجليزية في تيزي وزو؟,out_of_scope,none,synth
wach kayen transport meubles 9rib meni f Setif,find_worker,mover,synth
ياخو نبغي حماية حديد للفنيترات واش نديار,find_worker,welder,synth
ch7al ydir peintre f Annaba?,price_inquiry,painter,synth
نحتاج عاملة تنظيف مليح في بسكرة,find_worker,cleaner,synth
"rani n7awes 3la khdema nkhedmeha, wach kayen blais?",out_of_scope,none,synth
dar fiha lkchabia m7etaja tre9i3 mn simana kamla,find_worker,tailor,synth
"slm, parquet mkhareb wach ndir",find_worker,carpenter,synth
urgence!! la voiture t7bes f nos tri9 f Annaba,urgent_service,mechanic,synth
نحوس على طبيب أسنان مليح في Blida,out_of_scope,none,synth
نبغي نتعلم الحلاقة باش نحل صالون,out_of_scope,none,synth
"3nedi el kounjilatour ma yjemdech fi dar, wech ndiar?",find_worker,appliance_repair,synth
معليش تقولي كيفاش راه الطقس في تلمسان,out_of_scope,none,synth
الله يخليكم البورطاي ما عادش يتسكر زين ومقدرتش نلقى حل,urgent_service,welder,synth
عاونوني! نبدلو الدار الشهر الجاي ونحتاجو نقل القش وراني حاصل,urgent_service,mover,synth
"el machina nta3 lsaboun ma tdourch, chkoun y3erf reparateur machine a laver mlih? w chokran",find_worker,appliance_repair,synth
wech la7oual? w chokran,greeting_chitchat,none,synth
compteur yti7 ki nch3el la clim w le four ensemble,find_worker,electrician,synth
مستعجل: نحتاج صباغ اليوم في تلمسان,urgent_service,painter,synth
شحال نخلص باش نصلح راسي شعث بزااااف ونحتاج نحفف؟,price_inquiry,barber,synth
نحتاج مرا تعاون ماما في قضيان الدار ومازال ما لقيتش لي يصلحها,find_worker,cleaner,synth
nettoyage appartement 9bel ma nekriwah,find_worker,cleaner,synth
chhal tkelf khdema: sbagha labouab walfenitrat?,price_inquiry,painter,synth
يا شيخ يعطيكم الصحة، نحوس peintre ناشط في Chlef,find_worker,painter,synth
les prix ta3 mecanicien f Alger?,price_inquiry,mechanic,synth
"3andi machine a laver ma tkhdemch, chkoun ye3ref réparateur électroménager mli7?",find_worker,appliance_repair,synth
nb7ath 3la babysitter l wladi,out_of_scope,none,synth
نڨدر نلڨى بلومبيي يجي اليوم لـ الشلف,find_worker,plumber,synth
wech n9edr nkhedm k3aml wkelian f nfes el w9et?,app_question,none,synth
kifach ndiar kount fisbouk? svp,out_of_scope,none,synth
كيفاش نأيّم العامل بعد الخدمة,app_question,none,synth
restaurant zin l le diner f Alger?,out_of_scope,none,synth
كيفاش نخدم بهاد التطبيق,app_question,none,synth
3awnouni nebghi ndir porte blindée w rani 7asel,urgent_service,welder,synth
ch7al ykelf el siaj ta3 l7did tkesr wme7taj soudir?,price_inquiry,welder,synth
واش كاين شي مول البناء قريب من مستغانم؟,find_worker,mason,synth
win nechri machine a coudre f Jijel?,out_of_scope,none,synth
شحال يدير لي يصلح الماشينات في سطيف,price_inquiry,appliance_repair,synth
n7taj wa7d yges l7chich ta3 el jnan,out_of_scope,none,synth
عندي كي نشعل الماشينة يطيح الضو,find_worker,electrician,synth
ya khouya recette nta3 tajine 7lou lel 3id,out_of_scope,none,synth
3andi mochkla f wifi ta3 djezzy,out_of_scope,none,synth
الكم تاع الفيستة طويل ويحتاج تقصير من فضلكم,find_worker,tailor,synth
تنظيف الدار بعد العرس، شكون يعرف agent de nettoyage مليح؟,find_worker,cleaner,synth
kifach nbeddel numero ta3i f compte?,app_question,none,synth
صحا، واش التطبيق يخدم بلا انترنات؟,app_question,none,synth
n9edr nle9a moul lblakou yji lyoum l tizi wzou?,find_worker,plasterer,synth
واش من فيلم زين نتفرجو اليوم؟ يعطيكم الصحة,out_of_scope,none,synth
يا خويا كاين رطوبة وتقشير في سقف البيت عاونوني,find_worker,painter,synth
ارجو المساعدة بسرعة، الضو مقطوع في الدار كامل,urgent_service,electrician,synth
casser un mur w n7elou bab men fadlkom,find_worker,mason,synth
dar fiha tregi3 el jakita lgdima mn simana kamla,find_worker,tailor,synth
ch7al nkhalles bach nsale7 micro-onde mat?,price_inquiry,appliance_repair,synth
وين نلأى بيتزيريا مليحة في باتنة؟,out_of_scope,none,synth
sa7bi ch7al nkhalles bach nsale7 nheb nfassel karakou lel 3ers?,price_inquiry,tailor,synth
ya khouya n7eb nbeddel blasa clima wach ndiar,find_worker,ac_repair,synth
ياخو كيفاش نديار كونت فيسبوك؟,out_of_scope,none,synth
n7taj taxi l aeroport ghedwa merci,out_of_scope,none,synth
كيفاه نقيّم العامل بعد الخدمة؟,app_question,none,synth
n7awes 3la tbib asnan zin f wre9la,out_of_scope,none,synth
سلام، شكون ربح الكان هاد العام؟,out_of_scope,none,synth
"bonjour, micro-onde mat fissa3 svp",urgent_service,appliance_repair,synth
نحب نفصل كوستيم على قياسي فيسع فيسع,urgent_service,tailor,synth
nhawes 3la tbib asnan mli7 f el chlef,out_of_scope,none,synth
يا خويا شحال يكلف الاشتراك في الشهر؟,app_question,none,synth
شحال نخلص باش نصلح نحفف وندير اللحية عند الدار؟,price_inquiry,barber,synth
معليش تگولي كيفاش راه الطگس في سطيف,out_of_scope,none,synth
بليز sebbak في Tlemcen ضركا ضركا، الدوش مقطوع الما,urgent_service,plumber,synth
حالة مستعجلة: تريتور للختانة نهار الجمعة,urgent_service,caterer,synth
نحوس على شگه للكراء في گسنطينه,out_of_scope,none,synth
شحال نخلص باش نصلح طباخة لحفلة النجاح,price_inquiry,caterer,synth
الديجونكتور يطيح ديما من فضلكم,find_worker,electrician,synth
wach kayen soudeur 9rib meni f Boumerdes?,find_worker,welder,synth
llh ykhelikm lfnitra ma tsekrech mli7 wme9dertech nle9a 7l,urgent_service,carpenter,synth
"slm, repas ta3 khetana jour el jem3a w ma 3reftch win nrou7",find_worker,caterer,synth
ارجو المساعدة بسرعة، نحتاج صباغة السأف,urgent_service,painter,synth
نحب نركب لافابو جديد في الحمام شكون عندو حل والله غير حاصل,find_worker,plumber,synth
شحال راهي الساعة؟,out_of_scope,none,synth
يعيشك خويا بارك الله فيكم,greeting_chitchat,none,synth
شحال يكلفني طباخة لليوم كامل؟,price_inquiry,caterer,synth
شحال السوم تاع صباغ؟,price_inquiry,painter,synth
الطوموبيل ما تحبش تشعل!! نحتاج واحد يجي فيسع,urgent_service,mechanic,synth
نغطيو البيام تاع البلافون بالجبس!! نحتاج واحد يجي فيسع,urgent_service,plasterer,synth
chkoun 3ando numero ta3 kwafur f Ghardaia?,find_worker,barber,synth
l'appli gratuite wela payante,app_question,none,synth
"saha, 3andi la voiture tdakhen dokhan k7el",find_worker,mechanic,synth
الطوموبيل ما تحبش تشعل واش نديار,find_worker,mechanic,synth
كيفاش نبدل المهنة تاعي في البروفيل؟,app_question,none,synth
restaurant mli7 l le diner f Bejaia? wallah ghir 7asel,out_of_scope,none,synth
dou ta3 el moutour cha3l f ltablou fissa3 fissa3,urgent_service,mechanic,synth
compteur ta3 el ma yfuiti!! chkoun yji fissa3?,urgent_service,plumber,synth
من فضلكم نبنيو غرفة زيادة للضياف في الحوش شكون عندو حل,find_worker,mason,synth
دلوني على sebbak شاطر ومعقول,find_worker,plumber,synth
"bonjour, dork dork ndirou marchat 9dam bab eddar",urgent_service,mason,synth
كيفاه نمسح الحساب تاعي؟ والله غير حاصل,app_question,none,synth
"bonjour, chkera 3la lmsa3da",greeting_chitchat,none,synth
كيفاش نگيّم العامل بعد الخدمة,app_question,none,synth
ya kho rahi 3nedi tregi3 el sroual li tget3 mn lrkeba w7asl,find_worker,tailor,synth
3andi mochkla f wifi nta3 djezzy,out_of_scope,none,synth
